skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Angular,Basic,"What is the 'safe navigation operator' in Angular?","?","!","|","&",A,"The safe navigation operator (?.) protects against null and undefined views in property paths.",https://angular.io/guide/template-expression-operators#safe-navigation-operator,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What command is used to serve an Angular application locally?","ng serve","ng run","ng start","ng build",A,"ng serve builds and serves the application, rebuilding on file changes, usually at http://localhost:4200.",https://angular.io/cli/serve,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which property in @Component defines the CSS styles for the component?","styles","styleUrls","css","Both A and B",D,"styles is for inline styles, styleUrls is for external style files. Both can be used.",https://angular.io/api/core/Component#styles,https://youtube.com/results?search_query=angular+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you handle errors in an HTTP request?","By using catchError operator in the pipe","By adding a second callback to subscribe","By using a try-catch block","By using the error event on HttpClient",A,"Commonly, you use the catchError operator from RxJS within the pipe to handle errors from an observable.",https://angular.io/guide/http#error-handling,https://youtube.com/results?search_query=angular+http+client,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'trackBy' function in *ngFor?","To track items by a unique identifier for better performance","To trace errors in loops","To filter items in a list","To sort items",A,"trackBy helps Angular identify which items have changed, reducing unnecessary DOM manipulations.",https://angular.io/api/common/NgFor#change-propagation,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you define a lazy-loaded route?","By using loadChildren instead of component in the route","By using the lazy attribute","By adding a special module","By importing the module directly",A,"Lazy loading is achieved by specifying loadChildren (for modules) or loadComponent (for standalone components) in the route.",https://angular.io/guide/lazy-loading-ngmodules,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a standalone component in Angular?","A component that doesn't need to be declared in an NgModule","A component that stands alone without any dependencies","A component that uses only inline templates","A component that cannot be used in routing",A,"Standalone components are self-contained and can be imported directly without being part of an NgModule.",https://angular.io/guide/standalone-components,https://youtube.com/results?search_query=angular+standalone+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which lifecycle hook is called after Angular projects content into the component?","ngAfterContentInit","ngAfterViewInit","ngOnInit","ngContentInit",A,"ngAfterContentInit is called after Angular projects external content into the component's view (i.e., content projection).",https://angular.io/api/core/AfterContentInit,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the '@ViewChild' decorator?","To access a child component or DOM element from the parent","To inject a service","To define a child route","To project content",A,"@ViewChild gives you access to a child component, directive, or DOM element in the component's template.",https://angular.io/api/core/ViewChild,https://youtube.com/results?search_query=angular+component+interaction,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you use a pipe with parameters?","{{ value | pipeName:param1:param2 }}","{{ value | pipeName(param1, param2) }}","{{ pipeName(value, param1, param2) }}","{{ value | pipeName[param1, param2] }}",A,"Parameters are passed to pipes using colon (:) after the pipe name, separated by colons for multiple parameters.",https://angular.io/guide/pipes#using-pipes-with-parameters,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'HttpClientInterceptor'?","To modify HTTP requests or responses globally","To cache HTTP responses","To log HTTP errors","To handle authentication",A,"Interceptors allow you to inspect and transform HTTP requests and responses as they pass through the client.",https://angular.io/guide/http-intercept-requests-and-responses,https://youtube.com/results?search_query=angular+http+interceptor,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which Angular CLI command builds the project for production?","ng build --prod","ng build --production","ng build -c production","ng build --env=prod",C,"In Angular 12+, 'ng build --prod' is deprecated; use 'ng build --configuration production' or '-c production'.",https://angular.io/cli/build,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the default port for an Angular development server?","3000","4200","8080","8000",B,"ng serve typically starts the app on http://localhost:4200 by default.",https://angular.io/cli/serve,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you conditionally apply a CSS class using ngClass?","[ngClass]=""{ 'active': isActive }""","[class.active]=""isActive""","*ngClass=""active if isActive""","Both A and B",D,"Both object syntax with ngClass and property binding [class.active] are valid ways to conditionally apply a class.",https://angular.io/api/common/NgClass,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'ng-content' tag?","To inject a service","To project content into a component","To define a route outlet","To create a dynamic component",B,"ng-content is a placeholder for content projection, allowing you to insert external content into a component's template.",https://angular.io/guide/content-projection,https://youtube.com/results?search_query=angular+content+projection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you unsubscribe from an observable in a component?","Automatically by using the async pipe in the template","By calling unsubscribe() in ngOnDestroy","By using the takeUntil pattern","All of the above",D,"All are valid methods: async pipe handles unsubscription automatically; manually calling unsubscribe; or using takeUntil with a subject.",https://angular.io/guide/observables-in-angular,https://youtube.com/results?search_query=angular+observables,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a resolver in Angular routing?","A service that pre-fetches data before a route is activated","A guard that prevents navigation","A directive that resolves URLs","A pipe for resolving data",A,"A resolver fetches data before the route is activated, ensuring data is available for the component.",https://angular.io/guide/router#resolve-pre-fetching-component-data,https://youtube.com/results?search_query=angular+routing+resolvers,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which property in a route definition is used to define a guard?","canActivate","guard","auth","protect",A,"canActivate is an array of services that implement CanActivate to control access to a route.",https://angular.io/api/router/CanActivate,https://youtube.com/results?search_query=angular+routing+guards,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'forRoot()' method when importing modules?","To configure a module with singleton services and root-level settings","To loop through routes","To create a root component","To bootstrap the application",A,"forRoot is a convention used in modules like RouterModule to provide singleton services and configuration at the root level.",https://angular.io/guide/singleton-services#the-forroot-pattern,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you listen to changes on a FormControl in reactive forms?","By subscribing to the valueChanges observable","By using (ngModelChange)","By using the onChange event","By using a setter",A,"FormControl has a valueChanges observable that emits whenever the value changes.",https://angular.io/guide/reactive-forms#observing-control-changes,https://youtube.com/results?search_query=angular+reactive+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the correct syntax to define a pipe that is pure?","@Pipe({ name: 'myPipe', pure: true })","@Pipe({ name: 'myPipe', pure: false })","@Pipe({ name: 'myPipe', isPure: true })","@Pipe({ name: 'myPipe', impure: false })",A,"Pipes are pure by default; you can set pure: false to make an impure pipe, but pure is the default.",https://angular.io/guide/pipes-custom#defining-a-custom-pipe,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you add a route parameter as an optional one?","{ path: 'user/:id?', component: UserComponent }","{ path: 'user/:id', component: UserComponent }","{ path: 'user', component: UserComponent }","{ path: 'user/(id)', component: UserComponent }",A,"Using a question mark after the parameter makes it optional, but note that this syntax is not officially documented for Angular; instead, you can define multiple routes or use matrix parameters. However, common practice is to use a route with and without the parameter.",https://angular.io/guide/router,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'ViewEncapsulation' option?","To define how styles are applied to a component and its children","To encapsulate the component's logic","To hide the component from the DOM","To encrypt data",A,"ViewEncapsulation determines whether Angular emulates Shadow DOM (Emulated), uses native Shadow DOM (ShadowDom), or does no encapsulation (None).",https://angular.io/api/core/ViewEncapsulation,https://youtube.com/results?search_query=angular+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you get the current route URL in a component?","Using Router.url","Using Location.path()","Using ActivatedRoute.url","Using window.location",C,"ActivatedRoute provides access to the current route's URL segments via the url observable.",https://angular.io/api/router/ActivatedRoute#url,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the 'Elvis operator' commonly used for in Angular templates?","To safely navigate object paths that might be null or undefined","To conditionally display elements","To bind events","To create pipes",A,"The Elvis operator (?.) is the safe navigation operator that prevents errors when accessing properties of null or undefined objects.",https://angular.io/guide/template-expression-operators#safe-navigation-operator,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you create a new service using Angular CLI?","ng generate service <name>","ng create service <name>","ng add service <name>","ng new service <name>",A,"ng generate service (or ng g s) creates a new service with the necessary boilerplate.",https://angular.io/cli/generate#service,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'ngDoCheck' lifecycle hook?","To detect and act upon changes that Angular's change detection might miss","To initialize the component","To destroy the component","To check input properties",A,"ngDoCheck is called during every change detection run, allowing you to implement custom change detection logic.",https://angular.io/api/core/DoCheck,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which operator is used to transform data emitted by an observable?","map","filter","tap","subscribe",A,"The map operator from RxJS is used to transform the emitted values.",https://rxjs.dev/api/operators/map,https://youtube.com/results?search_query=angular+rxjs,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you configure a base href for routing in Angular?","By setting <base href=""...""> in index.html","By using the 'baseHref' option in angular.json","By importing BaseHrefModule","Both A and B",D,"The base href is typically set in index.html with the <base> tag, but can also be configured in angular.json.",https://angular.io/guide/deployment#the-base-tag,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the difference between 'ngIf' and 'hidden' attribute?","ngIf removes the element from DOM; hidden just hides it with CSS","They are the same","ngIf is for arrays; hidden is for conditions","ngIf works only with observables",A,"*ngIf completely removes or recreates the element, while hidden toggles visibility via CSS, leaving the element in the DOM.",https://angular.io/api/common/NgIf,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you set a default value for an input property?","Using a default value in the component class","Using @Input() with a default in the decorator","Using the 'default' keyword","You cannot set a default",A,"You can assign a default value to the property in the component class; if the parent doesn't bind it, the default is used.",https://angular.io/guide/inputs-outputs,https://youtube.com/results?search_query=angular+component+communication,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'ng-template' element?","To define a template that is not rendered by default","To create a new component","To define a route","To loop over items",A,"ng-template is used to define a template block that can be rendered conditionally or via structural directives.",https://angular.io/guide/structural-directives#the-ng-template,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which CLI command adds Angular Material to a project?","ng add @angular/material","ng install @angular/material","ng generate material","ng new --material",A,"ng add is the command to add libraries like Angular Material to an existing project.",https://material.angular.io/guide/getting-started,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a 'subject' in RxJS?","A special type of observable that can multicast to multiple observers","A type of pipe","A service in Angular","A lifecycle hook",A,"A Subject is both an observable and an observer, allowing values to be multicasted to multiple subscribers.",https://rxjs.dev/guide/subject,https://youtube.com/results?search_query=angular+rxjs,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you mark a component as standalone?","By setting standalone: true in @Component","By not declaring it in any module","By using @Standalone decorator","By importing StandaloneModule",A,"In Angular 14+, you can set standalone: true in the @Component decorator to make it standalone.",https://angular.io/guide/standalone-components,https://youtube.com/results?search_query=angular+standalone+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'enableProdMode' function?","To enable production mode, which disables development checks","To enable debugging","To enable strict mode","To enable lazy loading",A,"Calling enableProdMode before bootstrap disables development-specific checks like change detection assertions, improving performance.",https://angular.io/api/core/enableProdMode,https://youtube.com/results?search_query=angular+optimization,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you use a service in a standalone component?","By injecting it via constructor, and providing it if not providedIn root","By declaring it in the component's providers array","By importing the service module","All of the above",D,"Standalone components can inject services; if the service is providedIn 'root', it's available; otherwise, you can provide it in the component's providers array.",https://angular.io/guide/standalone-components#using-standalone-components-in-applications,https://youtube.com/results?search_query=angular+standalone+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the 'async' pipe used for?","To handle asynchronous operations in templates","To create observables","To convert promises to observables","To handle HTTP requests",A,"The async pipe subscribes to an observable or promise in the template and returns the latest value.",https://angular.io/api/common/AsyncPipe,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you pass multiple parameters to a route?","Using a route config like 'user/:id/:name'","Using query parameters","Using matrix parameters","All of the above",D,"You can use path parameters, query parameters, or matrix parameters to pass multiple values.",https://angular.io/guide/router,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'forwardRef' function?","To reference a class that hasn't been defined yet","To forward a reference to a service","To create a forward reference in routing","To optimize change detection",A,"forwardRef is used when you need to reference a type that hasn't been defined yet, often to break circular dependencies.",https://angular.io/api/core/forwardRef,https://youtube.com/results?search_query=angular+dependency+injection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which attribute is used to bind a property to an element in Angular?","[property]","{{property}}","(property)","#property",A,"Square brackets denote property binding: [property]=""expression"".",https://angular.io/guide/property-binding,https://youtube.com/results?search_query=angular+data+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does the 'providedIn: root' do in @Injectable?","It makes the service available throughout the app as a singleton","It provides the service only in the root component","It registers the service in the root module only","It creates a new instance per component",A,"providedIn: 'root' makes the service a singleton that is tree-shakable and available application-wide.",https://angular.io/guide/providers#providedin-and-ngmodules,https://youtube.com/results?search_query=angular+services,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you create a custom validator in reactive forms?","By creating a function that returns ValidationErrors or null","By using the Validators class","By extending the AbstractControl class","By using a directive",A,"Custom validators are functions that take a control and return either null or a ValidationErrors object.",https://angular.io/guide/form-validation#custom-validators,https://youtube.com/results?search_query=angular+forms+validation,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the '@HostListener' decorator?","To listen to events on the host element of a directive or component","To listen to events in the template","To create a custom event","To bind to a service",A,"@HostListener listens to DOM events on the host element and executes a method when the event occurs.",https://angular.io/api/core/HostListener,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you define a default route in Angular?","{ path: '', redirectTo: '/home', pathMatch: 'full' }","{ path: 'default', component: HomeComponent }","{ path: '**', component: HomeComponent }","{ path: '/', component: HomeComponent }",A,"An empty path with redirectTo and pathMatch: 'full' is the typical way to define a default route.",https://angular.io/guide/router#setting-up-redirects,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the 'pipe' method in RxJS used for?","To chain operators to transform observable streams","To create a new observable","To handle errors","To subscribe to an observable",A,"The pipe method is used to combine multiple operators that transform the observable stream.",https://rxjs.dev/guide/operators#piping,https://youtube.com/results?search_query=angular+rxjs,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which decorator marks a class as a directive?","@Directive","@Component","@Injectable","@NgModule",A,"@Directive is used to create custom directives (both structural and attribute).",https://angular.io/api/core/Directive,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the role of the 'bootstrap' process in Angular?","To load the root module and start the application","To compile all components","To initialize services","To set up routing",A,"The bootstrap process starts with the root module (AppModule) and creates the root component (AppComponent) inserted into index.html.",https://angular.io/guide/bootstrapping,https://youtube.com/results?search_query=angular+architecture,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you handle a click event outside an Angular component?","Using @HostListener('document:click')","Using (window:click) binding","Using a global event listener service","All of the above",D,"You can listen to document or window events using @HostListener or explicit event binding.",https://angular.io/guide/event-binding#custom-events-with-eventemitter,https://youtube.com/results?search_query=angular+event+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'ChangeDetectorRef' service?","To manually control change detection","To detect changes in services","To create a new change detection strategy","To update the view",A,"ChangeDetectorRef allows you to manually mark a component for check, detach or reattach change detection.",https://angular.io/api/core/ChangeDetectorRef,https://youtube.com/results?search_query=angular+change+detection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you pass data to a route using query parameters?","By using the queryParams property in router.navigate","By appending to the URL with ?key=value","By using ActivatedRoute.queryParams","All of the above",D,"Query parameters can be set via router.navigate with queryParams, or directly in the URL, and accessed via ActivatedRoute.queryParams.",https://angular.io/guide/router#query-parameters-and-fragments,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the 'ngNonBindable' directive used for?","To tell Angular not to compile or bind any content inside it","To disable data binding for a specific element","To prevent event binding","To create a non-bindable component",A,"ngNonBindable prevents Angular from evaluating expressions inside that element, treating them as plain text.",https://angular.io/api/common/NgNonBindable,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you test an Angular service?","By injecting it using TestBed","By creating an instance with new","By using a mock service","All of the above",D,"Services can be tested by instantiating them, but using TestBed with dependency injection is the standard approach.",https://angular.io/guide/testing-services,https://youtube.com/results?search_query=angular+testing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'forChild()' method when importing modules?","To configure a feature module with routes that are relative to the parent","To create a child module","To import services","To lazy load modules",A,"forChild is used in feature modules to register routes that are relative to the parent route, typically in child routing.",https://angular.io/guide/router#child-routing-module,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which of the following is a valid Angular CLI command to generate a pipe?","ng generate pipe <name>","ng create pipe <name>","ng add pipe <name>","ng new pipe <name>",A,"ng generate pipe (or ng g p) creates a new pipe.",https://angular.io/cli/generate#pipe,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the role of 'main.ts' in an Angular application?","To bootstrap the root module","To define the root component","To configure routing","To set up HTTP interceptors",A,"main.ts dynamically bootstraps the root module (AppModule) by calling platformBrowserDynamic().bootstrapModule(AppModule).",https://angular.io/guide/bootstrapping,https://youtube.com/results?search_query=angular+architecture,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you prevent a form from being submitted if it's invalid in template-driven forms?","By disabling the submit button with [disabled]=""form.invalid""","By checking form.valid in the submit method","By using (ngSubmit)=""myForm.valid && onSubmit()""","All of the above",D,"You can disable the button, check in the handler, or conditionally call the submit method.",https://angular.io/guide/forms#show-and-hide-validation-error-messages,https://youtube.com/results?search_query=angular+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of the 'ng-container' element?","A grouping element that doesn't add an extra DOM element","To define a container for structural directives","To hold multiple elements","All of the above",D,"ng-container is useful for grouping elements without adding an extra element to the DOM, especially when using structural directives.",https://angular.io/guide/structural-directives#grouping-with-ng-container,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu


Angular,Basic,"What is Angular?","A server-side framework","A TypeScript-based front-end framework","A database management system","A CSS library",B,"Angular is a platform and framework for building single-page client applications using HTML and TypeScript.",https://angular.io/docs,https://youtube.com/results?search_query=angular+basics,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which decorator is used to define a component?","@NgModule","@Component","@Injectable","@Directive",B,"The @Component decorator provides metadata like selector, template, and styles for the component.",https://angular.io/api/core/Component,https://youtube.com/results?search_query=angular+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of a component's selector?","To define the HTML template","To specify the CSS styles","To create a custom HTML tag for the component","To inject dependencies",C,"The selector tells Angular which HTML element to replace with the component's view.",https://angular.io/api/core/Directive#selector,https://youtube.com/results?search_query=angular+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
