skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Css,Basic,Why do many modern layouts use CSS Grid instead of Flexbox for overall page layout?,Grid is better for one-dimensional layouts,Grid excels at two-dimensional layouts (rows + columns),Flexbox supports wrapping better,Grid has no browser support,D,CSS Grid is designed for 2D layouts — rows and columns simultaneously — ideal for page structure.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_Grid_Layout,https://youtube.com/results?search_query=css+grid+vs+flexbox+layout,https://youtube.com/results?search_query=css+grid+vs+flexbox+hindi,https://youtube.com/results?search_query=css+grid+vs+flexbox+kannada,https://youtube.com/results?search_query=css+grid+vs+flexbox+tamil,https://youtube.com/results?search_query=css+grid+vs+flexbox+telugu
Css,Basic,Which grid property defines the number and size of columns?,grid-template-columns,grid-columns-template,columns-template,grid-cols-template,A,grid-template-columns sets explicit column tracks (e.g. 1fr 2fr 1fr).,https://developer.mozilla.org/en-US/docs/Web/CSS/grid-template-columns,https://youtube.com/results?search_query=css+grid+template+columns,https://youtube.com/results?search_query=css+grid+template+columns+hindi,https://youtube.com/results?search_query=css+grid+template+columns+kannada,https://youtube.com/results?search_query=css+grid+template+columns+tamil,https://youtube.com/results?search_query=css+grid+template+columns+telugu
Css,Basic,How do you place an item in a specific grid cell?,grid-area: row-start / column-start / row-end / column-end;,grid-position: 1 / 1;,place-self: 1 / 1;,grid-cell: 1 / 1;,A,grid-area lets you name areas or use line numbers to position items.,https://developer.mozilla.org/en-US/docs/Web/CSS/grid-area,https://youtube.com/results?search_query=css+grid+grid-area,https://youtube.com/results?search_query=css+grid-area+hindi,https://youtube.com/results?search_query=css+grid-area+kannada,https://youtube.com/results?search_query=css+grid-area+tamil,https://youtube.com/results?search_query=css+grid-area+telugu
Css,Basic,When would you use minmax() inside grid-template-columns?,When you want columns to be fixed size only,When you want columns to have a minimum and maximum size (fluid but bounded),When you want to disable wrapping,When you want auto-placement only,B,minmax(200px, 1fr) creates responsive columns that never shrink below 200px but can grow.,https://developer.mozilla.org/en-US/docs/Web/CSS/minmax,https://youtube.com/results?search_query=css+grid+minmax,https://youtube.com/results?search_query=css+minmax+hindi,https://youtube.com/results?search_query=css+minmax+kannada,https://youtube.com/results?search_query=css+minmax+tamil,https://youtube.com/results?search_query=css+minmax+telugu
Css,Basic,What does repeat(3, 1fr) do in grid-template-columns?,Creates three columns of different sizes,Creates three equal-width columns using 1fr each,B,Repeats a fixed size three times,C,repeat() is used to avoid writing the same track size multiple times.,https://developer.mozilla.org/en-US/docs/Web/CSS/repeat,https://youtube.com/results?search_query=css+grid+repeat+function,https://youtube.com/results?search_query=css+repeat+hindi,https://youtube.com/results?search_query=css+repeat+kannada,https://youtube.com/results?search_query=css+repeat+tamil,https://youtube.com/results?search_query=css+repeat+telugu
Css,Basic,Which pseudo-class targets an element when it is being clicked or tapped?,:hover,:focus,:active,:visited,C,:active applies styles during the brief moment the element is being activated (mouse down / touch).,https://developer.mozilla.org/en-US/docs/Web/CSS/:active,https://youtube.com/results?search_query=css+active+pseudo+class,https://youtube.com/results?search_query=css+active+hindi,https://youtube.com/results?search_query=css+active+kannada,https://youtube.com/results?search_query=css+active+tamil,https://youtube.com/results?search_query=css+active+telugu
Css,Basic,Why is :focus important for accessibility?,It changes the cursor style,It provides a visible indicator when an element receives keyboard focus,B,It hides elements,C,Good focus styles help keyboard and screen-reader users know where they are on the page.,https://developer.mozilla.org/en-US/docs/Web/CSS/:focus,https://youtube.com/results?search_query=css+focus+accessibility,https://youtube.com/results?search_query=css+focus+hindi,https://youtube.com/results?search_query=css+focus+kannada,https://youtube.com/results?search_query=css+focus+tamil,https://youtube.com/results?search_query=css+focus+telugu
Css,Basic,When would you use the adjacent sibling selector (+)?,When you want to style all following siblings,When you want to style only the element immediately after another specific element,When you want to style direct children,When you want to style the parent,B,element + .next styles only the element that directly follows .next.,https://developer.mozilla.org/en-US/docs/Web/CSS/Adjacent_sibling_combinator,https://youtube.com/results?search_query=css+adjacent+sibling+selector,https://youtube.com/results?search_query=css+adjacent+sibling+hindi,https://youtube.com/results?search_query=css+adjacent+sibling+kannada,https://youtube.com/results?search_query=css+adjacent+sibling+tamil,https://youtube.com/results?search_query=css+adjacent+sibling+telugu
Css,Basic,What does the general sibling selector (~) do?,Selects only the next sibling,Selects all following siblings that match the selector,Selects direct children,Selects the parent element,B,~ selects every matching sibling that comes after the first element (not necessarily immediate).,https://developer.mozilla.org/en-US/docs/Web/CSS/General_sibling_combinator,https://youtube.com/results?search_query=css+general+sibling+selector,https://youtube.com/results?search_query=css+general+sibling+hindi,https://youtube.com/results?search_query=css+general+sibling+kannada,https://youtube.com/results?search_query=css+general+sibling+tamil,https://youtube.com/results?search_query=css+general+sibling+telugu
Css,Basic,Which attribute selector matches elements whose attribute value contains a substring?,[attr*=value],[attr^=value],[attr$=value],[attr~=value],A,*= means "contains the substring anywhere in the value".,https://developer.mozilla.org/en-US/docs/Web/CSS/Attribute_selectors#attrvalue,https://youtube.com/results?search_query=css+attribute+selector+contains,https://youtube.com/results?search_query=css+attribute+contains+hindi,https://youtube.com/results?search_query=css+attribute+contains+kannada,https://youtube.com/results?search_query=css+attribute+contains+tamil,https://youtube.com/results?search_query=css+attribute+contains+telugu

skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Css,Basic,Which property is used to control the space between lines of text?,line-height,letter-spacing,word-spacing,vertical-align,A,line-height sets the height of each line box (affects readability).,https://developer.mozilla.org/en-US/docs/Web/CSS/line-height,https://youtube.com/results?search_query=css+line+height+basics,https://youtube.com/results?search_query=css+line+height+hindi,https://youtube.com/results?search_query=css+line+height+kannada,https://youtube.com/results?search_query=css+line+height+tamil,https://youtube.com/results?search_query=css+line+height+telugu
Css,Basic,How can you make a background image cover the entire element without repeating?,background-repeat: no-repeat; background-size: cover;,background-size: 100% 100%;,background-cover: true;,background: cover;,A,background-size: cover; scales the image to cover the area while preserving aspect ratio.,https://developer.mozilla.org/en-US/docs/Web/CSS/background-size,https://youtube.com/results?search_query=css+background+size+cover,https://youtube.com/results?search_query=css+background+cover+hindi,https://youtube.com/results?search_query=css+background+cover+kannada,https://youtube.com/results?search_query=css+background+cover+tamil,https://youtube.com/results?search_query=css+background+cover+telugu
Css,Basic,When would you use text-decoration: none; on links?,To make links look like normal text,To remove the default underline from hyperlinks,To add an underline only on hover,To change link color to black,B,Most browsers underline links by default — text-decoration: none removes it (common on navigation menus).,https://developer.mozilla.org/en-US/docs/Web/CSS/text-decoration,https://youtube.com/results?search_query=css+remove+link+underline,https://youtube.com/results?search_query=css+remove+underline+hindi,https://youtube.com/results?search_query=css+remove+underline+kannada,https://youtube.com/results?search_query=css+remove+underline+tamil,https://youtube.com/results?search_query=css+remove+underline+telugu
Css,Basic,Why do we often reset margin and padding on * (universal selector) in the beginning?,To increase default spacing,To remove unpredictable browser default margins and padding,To make fonts larger,To enable dark mode,B,The universal reset (*) removes default browser spacing so layouts are consistent across browsers.,https://developer.mozilla.org/en-US/docs/Web/CSS/universal_selectors,https://youtube.com/results?search_query=css+universal+selector+reset,https://youtube.com/results?search_query=css+reset+css+hindi,https://youtube.com/results?search_query=css+reset+css+kannada,https://youtube.com/results?search_query=css+reset+css+tamil,https://youtube.com/results?search_query=css+reset+css+telugu
Css,Basic,In which situation is position: sticky useful for navigation menus?,When you want the menu to disappear after scrolling,When you want the menu to stay visible at the top after scrolling past a certain point,When you want the menu fixed forever,D,sticky keeps the element in flow until it reaches the offset threshold, then sticks like fixed.,https://developer.mozilla.org/en-US/docs/Web/CSS/position#sticky,https://youtube.com/results?search_query=css+sticky+header+example,https://youtube.com/results?search_query=css+sticky+header+hindi,https://youtube.com/results?search_query=css+sticky+header+kannada,https://youtube.com/results?search_query=css+sticky+header+tamil,https://youtube.com/results?search_query=css+sticky+header+telugu
Css,Basic,Which flex property makes an item grow more than others?,flex-grow: 2;,flex: 2;,flex-basis: 2;,grow: 2;,A,flex-grow defines the growth factor relative to other items (higher number = grows more).,https://developer.mozilla.org/en-US/docs/Web/CSS/flex-grow,https://youtube.com/results?search_query=css+flex+grow+explained,https://youtube.com/results?search_query=css+flex+grow+hindi,https://youtube.com/results?search_query=css+flex+grow+kannada,https://youtube.com/results?search_query=css+flex+grow+tamil,https://youtube.com/results?search_query=css+flex+grow+telugu
Css,Basic,Why is flex-shrink: 0; sometimes used on flex items?,To allow the item to shrink when space is limited,To prevent the item from shrinking even when container is too small,B,To force equal shrinking,C,flex-shrink: 0 prevents shrinking — useful for icons, logos or fixed-size elements.,https://developer.mozilla.org/en-US/docs/Web/CSS/flex-shrink,https://youtube.com/results?search_query=css+flex+shrink+0,https://youtube.com/results?search_query=css+flex+shrink+hindi,https://youtube.com/results?search_query=css+flex+shrink+kannada,https://youtube.com/results?search_query=css+flex+shrink+tamil,https://youtube.com/results?search_query=css+flex+shrink+telugu
Css,Basic,When should you use gap instead of margin on flex/grid items?,When you want extra space around the container,When you want space only between items without affecting outer edges,B,When you want negative spacing,C,gap adds internal spacing between tracks/items — cleaner than adding margin to every child.,https://developer.mozilla.org/en-US/docs/Web/CSS/gap,https://youtube.com/results?search_query=css+gap+vs+margin,https://youtube.com/results?search_query=css+gap+hindi,https://youtube.com/results?search_query=css+gap+kannada,https://youtube.com/results?search_query=css+gap+tamil,https://youtube.com/results?search_query=css+gap+telugu
Css,Basic,What is the most common way to create a responsive two-column layout today?,float + clearfix,display: table;,flexbox with flex-direction: row;,grid with grid-template-columns: 1fr 1fr;,D,CSS Grid is now the most powerful and clean way for two-dimensional layouts.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_Grid_Layout,https://youtube.com/results?search_query=css+grid+two+column+layout,https://youtube.com/results?search_query=css+grid+layout+hindi,https://youtube.com/results?search_query=css+grid+layout+kannada,https://youtube.com/results?search_query=css+grid+layout+tamil,https://youtube.com/results?search_query=css+grid+layout+telugu
Css,Basic,Which grid property creates named areas in the layout?,grid-template-areas,grid-areas,areas-template,grid-names,A,grid-template-areas lets you name regions and place items using grid-area.,https://developer.mozilla.org/en-US/docs/Web/CSS/grid-template-areas,https://youtube.com/results?search_query=css+grid+template+areas,https://youtube.com/results?search_query=css+grid+areas+hindi,https://youtube.com/results?search_query=css+grid+areas+kannada,https://youtube.com/results?search_query=css+grid+areas+tamil,https://youtube.com/results?search_query=css+grid+areas+telugu
Css,Basic,How do you make a grid item span two columns?,grid-column: span 2;,column-span: 2;,grid-span: 2;,span: columns 2;,A,grid-column: span 2; makes the item occupy two column tracks.,https://developer.mozilla.org/en-US/docs/Web/CSS/grid-column,https://youtube.com/results?search_query=css+grid+span+columns,https://youtube.com/results?search_query=css+grid+span+hindi,https://youtube.com/results?search_query=css+grid+span+kannada,https://youtube.com/results?search_query=css+grid+span+tamil,https://youtube.com/results?search_query=css+grid+span+telugu
Css,Basic,When would you use auto-fit vs auto-fill in repeat() with minmax()?,auto-fit collapses empty tracks,auto-fill keeps empty tracks as tracks,B,both behave the same,C,auto-fit fits the available space by collapsing empty tracks to 0 — preferred for responsive grids.,https://developer.mozilla.org/en-US/docs/Web/CSS/repeat#auto-fit_and_auto-fill,https://youtube.com/results?search_query=css+grid+auto-fit+vs+auto-fill,https://youtube.com/results?search_query=css+auto+fit+hindi,https://youtube.com/results?search_query=css+auto+fit+kannada,https://youtube.com/results?search_query=css+auto+fit+tamil,https://youtube.com/results?search_query=css+auto+fit+telugu
Css,Basic,Which pseudo-class applies when an element has keyboard focus?,:hover,:focus,:active,:visited,B,:focus is crucial for accessibility — shows where keyboard navigation is.,https://developer.mozilla.org/en-US/docs/Web/CSS/:focus,https://youtube.com/results?search_query=css+focus+pseudo+class,https://youtube.com/results?search_query=css+focus+hindi,https://youtube.com/results?search_query=css+focus+kannada,https://youtube.com/results?search_query=css+focus+tamil,https://youtube.com/results?search_query=css+focus+telugu
Css,Basic,Why should you style :focus as well as :hover for interactive elements?,To save time,To provide visual feedback for keyboard users (accessibility),To make the site look modern,To increase click speed,B,Keyboard users rely on focus styles — WCAG requires visible focus indicators.,https://developer.mozilla.org/en-US/docs/Web/CSS/:focus-visible,https://youtube.com/results?search_query=css+focus+accessibility,https://youtube.com/results?search_query=css+focus+accessibility+hindi,https://youtube.com/results?search_query=css+focus+accessibility+kannada,https://youtube.com/results?search_query=css+focus+accessibility+tamil,https://youtube.com/results?search_query=css+focus+accessibility+telugu
Css,Basic,In which case would you use the child combinator (>) instead of descendant selector (space)?,When you want to style nested elements many levels deep,When you want to style only direct children,B,When you want to style all links,C,> targets only immediate children — more specific and performant.,https://developer.mozilla.org/en-US/docs/Web/CSS/Child_combinator,https://youtube.com/results?search_query=css+child+combinator,https://youtube.com/results?search_query=css+child+selector+hindi,https://youtube.com/results?search_query=css+child+selector+kannada,https://youtube.com/results?search_query=css+child+selector+tamil,https://youtube.com/results?search_query=css+child+selector+telugu
Css,Basic,What does the general sibling combinator (~) select?,Only the next sibling,All following siblings that match the selector,Direct children only,The parent element,B,~ selects every matching sibling after the reference element (not just immediate).,https://developer.mozilla.org/en-US/docs/Web/CSS/General_sibling_combinator,https://youtube.com/results?search_query=css+general+sibling+combinator,https://youtube.com/results?search_query=css+general+sibling+hindi,https://youtube.com/results?search_query=css+general+sibling+kannada,https://youtube.com/results?search_query=css+general+sibling+tamil,https://youtube.com/results?search_query=css+general+sibling+telugu
Css,Basic,Which attribute selector would match elements whose data-* attribute contains "dark"?,[data-theme*="dark"],[data-theme^="dark"],[data-theme$="dark"],[data-theme~="dark"],A,*= means substring match anywhere in the value.,https://developer.mozilla.org/en-US/docs/Web/CSS/Attribute_selectors#attrcontains,https://youtube.com/results?search_query=css+attribute+selector+contains,https://youtube.com/results?search_query=css+attribute+contains+hindi,https://youtube.com/results?search_query=css+attribute+contains+kannada,https://youtube.com/results?search_query=css+attribute+contains+tamil,https://youtube.com/results?search_query=css+attribute+contains+telugu
Css,Basic,How can you select elements that have a title attribute?,[title],[title=""],[title~=""],[title|=""],A,[title] selects any element that has a title attribute (regardless of value).,https://developer.mozilla.org/en-US/docs/Web/CSS/Attribute_selectors#attr,https://youtube.com/results?search_query=css+attribute+selector+exists,https://youtube.com/results?search_query=css+attribute+exists+hindi,https://youtube.com/results?search_query=css+attribute+exists+kannada,https://youtube.com/results?search_query=css+attribute+exists+tamil,https://youtube.com/results?search_query=css+attribute+exists+telugu
Css,Basic,Why is :focus-visible preferred over :focus in modern CSS?,It shows focus on every click,It only shows focus outline when using keyboard (not mouse),It hides focus outline completely,It changes focus color automatically,B,:focus-visible improves UX by showing focus only for keyboard navigation (WCAG-friendly).,https://developer.mozilla.org/en-US/docs/Web/CSS/:focus-visible,https://youtube.com/results?search_query=css+focus+visible,https://youtube.com/results?search_query=css+focus+visible+hindi,https://youtube.com/results?search_query=css+focus+visible+kannada,https://youtube.com/results?search_query=css+focus+visible+tamil,https://youtube.com/results?search_query=css+focus+visible+telugu
Css,Basic,When would you use the :not() pseudo-class?,To select every element except one type,To select elements that do NOT match a selector,B,To hide all elements,C,:not() inverts a selector — very useful for exclusions.,https://developer.mozilla.org/en-US/docs/Web/CSS/:not,https://youtube.com/results?search_query=css+not+pseudo+class,https://youtube.com/results?search_query=css+not+hindi,https://youtube.com/results?search_query=css+not+kannada,https://youtube.com/results?search_query=css+not+tamil,https://youtube.com/results?search_query=css+not+telugu
Css,Basic,Which pseudo-element lets you style the first letter of a block element?,::first-letter,::first-line,::before,::after,A,::first-letter targets only the first character (great for drop caps).,https://developer.mozilla.org/en-US/docs/Web/CSS/::first-letter,https://youtube.com/results?search_query=css+first+letter+pseudo+element,https://youtube.com/results?search_query=css+first+letter+hindi,https://youtube.com/results?search_query=css+first+letter+kannada,https://youtube.com/results?search_query=css+first+letter+tamil,https://youtube.com/results?search_query=css+first+letter+telugu
Css,Basic,How do you insert content before an element using CSS?,::before{content: "★ "},:before{content: "★ "},before{content: "★ "},insert-before{content: "★ "},A,::before is the modern syntax (double colon) and requires content property.,https://developer.mozilla.org/en-US/docs/Web/CSS/::before,https://youtube.com/results?search_query=css+before+pseudo+element,https://youtube.com/results?search_query=css+before+hindi,https://youtube.com/results?search_query=css+before+kannada,https://youtube.com/results?search_query=css+before+tamil,https://youtube.com/results?search_query=css+before+telugu
Css,Basic,Why do ::before and ::after require the content property?,To make them visible,To define what content is inserted (can be empty),To set their position,To apply animations,B,content: "" (empty) is needed even if you're only using them for styling/backgrounds.,https://developer.mozilla.org/en-US/docs/Web/CSS/content,https://youtube.com/results?search_query=css+content+property+before+after,https://youtube.com/results?search_query=css+content+hindi,https://youtube.com/results?search_query=css+content+kannada,https://youtube.com/results?search_query=css+content+tamil,https://youtube.com/results?search_query=css+content+telugu
Css,Basic,Which property lets you change the mouse cursor style?,cursor,pointer-style,mouse-cursor,icon,A,cursor: pointer; is common for making elements look clickable.,https://developer.mozilla.org/en-US/docs/Web/CSS/cursor,https://youtube.com/results?search_query=css+cursor+property,https://youtube.com/results?search_query=css+cursor+hindi,https://youtube.com/results?search_query=css+cursor+kannada,https://youtube.com/results?search_query=css+cursor+tamil,https://youtube.com/results?search_query=css+cursor+telugu
Css,Basic,When would you use pointer-events: none;?,When you want to disable clicks and hover on an element,When you want to make text unselectable,When you want to hide the element,When you want to disable scrolling,A,pointer-events: none; makes the element ignore mouse/touch events (useful for overlays, disabled states).,https://developer.mozilla.org/en-US/docs/Web/CSS/pointer-events,https://youtube.com/results?search_query=css+pointer+events+none,https://youtube.com/results?search_query=css+pointer+events+hindi,https://youtube.com/results?search_query=css+pointer+events+kannada,https://youtube.com/results?search_query=css+pointer+events+tamil,https://youtube.com/results?search_query=css+pointer+events+telugu
Css,Basic,What does user-select: none; prevent?,Text selection by mouse or keyboard,Element resizing,Clicks on the element,Scrolling over the element,A,user-select: none; disables text highlighting — common on buttons, icons, UI elements where selection is unwanted.,https://developer.mozilla.org/en-US/docs/Web/CSS/user-select,https://youtube.com/results?search_query=css+user+select+none,https://youtube.com/results?search_query=css+user+select+hindi,https://youtube.com/results?search_query=css+user+select+kannada,https://youtube.com/results?search_query=css+user+select+tamil,https://youtube.com/results?search_query=css+user+select+telugu



Css,Basic,How can you center a block element horizontally without using flexbox or grid?,text-align: center;,margin: 0 auto;,position: absolute; left: 50%;,float: center;,B,margin: 0 auto; works when the element has a defined width (classic centering technique).,https://developer.mozilla.org/en-US/docs/Web/CSS/margin#auto,https://youtube.com/results?search_query=css+center+block+element+margin+auto,https://youtube.com/results?search_query=css+margin+auto+hindi,https://youtube.com/results?search_query=css+margin+auto+kannada,https://youtube.com/results?search_query=css+margin+auto+tamil,https://youtube.com/results?search_query=css+margin+auto+telugu
Css,Basic,Why does a floated element stop taking space in the normal flow?,Because float removes it from document flow,Because float adds position: absolute,Because float makes it display: none,Because float changes z-index,A,Floated elements are taken out of normal flow, so parent containers collapse unless cleared.,https://developer.mozilla.org/en-US/docs/Web/CSS/float,https://youtube.com/results?search_query=css+float+removes+from+flow,https://youtube.com/results?search_query=css+float+hindi,https://youtube.com/results?search_query=css+float+kannada,https://youtube.com/results?search_query=css+float+tamil,https://youtube.com/results?search_query=css+float+telugu
Css,Basic,When would you choose visibility: hidden instead of display: none?,When you want to animate the element later,When you need the space to remain reserved in layout,When you want to completely remove the element,When you want to disable pointer events only,B,visibility: hidden hides visually but keeps layout space (useful for transitions or toggling).,https://developer.mozilla.org/en-US/docs/Web/CSS/visibility,https://youtube.com/results?search_query=visibility+hidden+vs+display+none+css,https://youtube.com/results?search_query=visibility+hidden+hindi,https://youtube.com/results?search_query=visibility+hidden+kannada,https://youtube.com/results?search_query=visibility+hidden+tamil,https://youtube.com/results?search_query=visibility+hidden+telugu
Css,Basic,What happens if you set padding on an element with box-sizing: content-box (default)?,Padding is added outside the width,Padding is included in the total width,Padding is ignored,Padding becomes negative,A,content-box adds padding & border outside → total size = width + padding + border.,https://developer.mozilla.org/en-US/docs/Web/CSS/box-sizing,https://youtube.com/results?search_query=css+content+box+vs+border+box,https://youtube.com/results?search_query=css+box+sizing+hindi,https://youtube.com/results?search_query=css+box+sizing+kannada,https://youtube.com/results?search_query=css+box+sizing+tamil,https://youtube.com/results?search_query=css+box+sizing+telugu
Css,Basic,Why do many modern websites avoid using float for layout?,Float causes parent collapse issues,Float is hard to center,Float does not support vertical alignment easily,All of the above,D,Flexbox and Grid solve most problems that float was used for — fewer bugs and better alignment.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_Flexible_Box_Layout,https://youtube.com/results?search_query=why+avoid+float+css,https://youtube.com/results?search_query=css+float+problems+hindi,https://youtube.com/results?search_query=css+float+problems+kannada,https://youtube.com/results?search_query=css+float+problems+tamil,https://youtube.com/results?search_query=css+float+problems+telugu
Css,Basic,Which value of position keeps an element in normal flow but allows offset with top/right/bottom/left?,static,relative,absolute,fixed,B,relative offsets from its normal position without removing it from flow.,https://developer.mozilla.org/en-US/docs/Web/CSS/position,https://youtube.com/results?search_query=css+position+relative+explained,https://youtube.com/results?search_query=css+position+relative+hindi,https://youtube.com/results?search_query=css+position+relative+kannada,https://youtube.com/results?search_query=css+position+relative+tamil,https://youtube.com/results?search_query=css+position+relative+telugu
Css,Basic,When is it safe to use position: absolute without a positioned parent?,Never — it will position relative to viewport/body,When you want it fixed to screen,When you want it to ignore other elements,A,absolute without positioned ancestor references the initial containing block (usually viewport).,https://developer.mozilla.org/en-US/docs/Web/CSS/position,https://youtube.com/results?search_query=css+absolute+without+relative+parent,https://youtube.com/results?search_query=css+absolute+hindi,https://youtube.com/results?search_query=css+absolute+kannada,https://youtube.com/results?search_query=css+absolute+tamil,https://youtube.com/results?search_query=css+absolute+telugu
Css,Basic,What is the main reason developers use z-index?,To control stacking order of positioned elements,To change element color,To make text bold,To add shadow effects,A,z-index only works on positioned elements (relative/absolute/fixed/sticky) and controls paint order.,https://developer.mozilla.org/en-US/docs/Web/CSS/z-index,https://youtube.com/results?search_query=css+z-index+explained,https://youtube.com/results?search_query=css+z+index+hindi,https://youtube.com/results?search_query=css+z+index+kannada,https://youtube.com/results?search_query=css+z+index+tamil,https://youtube.com/results?search_query=css+z+index+telugu
Css,Basic,Why might an element with higher z-index still appear behind another?,The parent stacking context is lower,The element is not positioned,The element has opacity less than 1,All of the above,D,Stacking context, positioning, and opacity/filter/transform all affect effective stacking order.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_Positioning/Understanding_z_index/The_stacking_context,https://youtube.com/results?search_query=css+z+index+not+working,https://youtube.com/results?search_query=css+z+index+problem+hindi,https://youtube.com/results?search_query=css+z+index+problem+kannada,https://youtube.com/results?search_query=css+z+index+problem+tamil,https://youtube.com/results?search_query=css+z+index+problem+telugu
Css,Basic,In which case would you use inline styles (style="...")?,When you need very specific one-off styles,When you want to override external CSS easily,When you are generating HTML dynamically,All of the above,D,Inline styles have highest specificity but are hard to maintain — use sparingly.,https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/style,https://youtube.com/results?search_query=css+inline+style+vs+external,https://youtube.com/results?search_query=css+inline+hindi,https://youtube.com/results?search_query=css+inline+kannada,https://youtube.com/results?search_query=css+inline+tamil,https://youtube.com/results?search_query=css+inline+telugu
Css,Basic,What happens if two conflicting rules have the same specificity?,The one declared later wins,The one with !important wins,The one with more selectors wins,The browser chooses randomly,A,When specificity is equal, the last declaration in the stylesheet wins (cascade order).,https://developer.mozilla.org/en-US/docs/Web/CSS/Cascade,https://youtube.com/results?search_query=css+cascade+order,https://youtube.com/results?search_query=css+cascade+hindi,https://youtube.com/results?search_query=css+cascade+kannada,https://youtube.com/results?search_query=css+cascade+tamil,https://youtube.com/results?search_query=css+cascade+telugu
Css,Basic,When is it acceptable to use !important in CSS?,In utility classes (like .hidden { display: none !important; }),When overriding third-party library styles,When debugging temporarily,All of the above,D,!important should be avoided, but is sometimes necessary for utilities or overriding legacy/external styles.,https://developer.mozilla.org/en-US/docs/Web/CSS/Specificity#!important,https://youtube.com/results?search_query=when+to+use+important+css,https://youtube.com/results?search_query=css+important+use+hindi,https://youtube.com/results?search_query=css+important+use+kannada,https://youtube.com/results?search_query=css+important+use+tamil,https://youtube.com/results?search_query=css+important+use+telugu
Css,Basic,Which selector has higher specificity: #header .nav a or .nav a?,#header .nav a,.nav a,Both same,Depends on order,A,ID selector (#header) gives much higher specificity than classes.,https://developer.mozilla.org/en-US/docs/Web/CSS/Specificity,https://youtube.com/results?search_query=css+specificity+explained,https://youtube.com/results?search_query=css+specificity+hindi,https://youtube.com/results?search_query=css+specificity+kannada,https://youtube.com/results?search_query=css+specificity+tamil,https://youtube.com/results?search_query=css+specificity+telugu
Css,Basic,How can you select only even-numbered list items?,li:nth-child(even),li:nth-child(odd),li:nth-child(2n),Both A and C,D,:nth-child(even) and :nth-child(2n) are equivalent — select even positions.,https://developer.mozilla.org/en-US/docs/Web/CSS/:nth-child,https://youtube.com/results?search_query=css+nth+child+even,https://youtube.com/results?search_query=css+nth+child+hindi,https://youtube.com/results?search_query=css+nth+child+kannada,https://youtube.com/results?search_query=css+nth+child+tamil,https://youtube.com/results?search_query=css+nth+child+telugu
Css,Basic,What does :nth-child(3n+1) select?,Every third item starting from 1,Every third item starting from 2,Items 1, 4, 7, 10...,Items 3, 6, 9...,C,3n+1 matches 1, 4, 7, 10, 13... (first, then every third after that).,https://developer.mozilla.org/en-US/docs/Web/CSS/:nth-child,https://youtube.com/results?search_query=css+nth+child+formula,https://youtube.com/results?search_query=css+nth+child+formula+hindi,https://youtube.com/results?search_query=css+nth+child+formula+kannada,https://youtube.com/results?search_query=css+nth+child+formula+tamil,https://youtube.com/results?search_query=css+nth+child+formula+telugu
Css,Basic,Which pseudo-class is triggered when a user taps or clicks an element briefly?,:hover,:active,:focus,:visited,B,:active is active during the press moment (good for button press feedback).,https://developer.mozilla.org/en-US/docs/Web/CSS/:active,https://youtube.com/results?search_query=css+active+pseudo+class,https://youtube.com/results?search_query=css+active+hindi,https://youtube.com/results?search_query=css+active+kannada,https://youtube.com/results?search_query=css+active+tamil,https://youtube.com/results?search_query=css+active+telugu
Css,Basic,Why do links often need separate :visited and :link styles?,To show which pages the user has already visited,To make all links the same color,To disable link styling,To make links bold,A,:visited allows different styling for visited links (common for purple visited color).,https://developer.mozilla.org/en-US/docs/Web/CSS/:visited,https://youtube.com/results?search_query=css+visited+link,https://youtube.com/results?search_query=css+visited+hindi,https://youtube.com/results?search_query=css+visited+kannada,https://youtube.com/results?search_query=css+visited+tamil,https://youtube.com/results?search_query=css+visited+telugu


Css,Basic,What is the default value of background-repeat for a background image?,repeat,repeat-x,repeat-y,no-repeat,A,By default background images repeat both horizontally and vertically.,https://developer.mozilla.org/en-US/docs/Web/CSS/background-repeat,https://youtube.com/results?search_query=css+background-repeat+default,https://youtube.com/results?search_query=css+background-repeat+hindi,https://youtube.com/results?search_query=css+background-repeat+kannada,https://youtube.com/results?search_query=css+background-repeat+tamil,https://youtube.com/results?search_query=css+background-repeat+telugu
Css,Basic,How can you make a background image stay fixed while the content scrolls?,background-attachment: fixed;,background-position: fixed;,background-scroll: none;,background: fixed;,A,background-attachment: fixed; keeps the image in place relative to the viewport.,https://developer.mozilla.org/en-US/docs/Web/CSS/background-attachment,https://youtube.com/results?search_query=css+fixed+background+image,https://youtube.com/results?search_query=css+fixed+background+hindi,https://youtube.com/results?search_query=css+fixed+background+kannada,https://youtube.com/results?search_query=css+fixed+background+tamil,https://youtube.com/results?search_query=css+fixed+background+telugu
