skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Css,Advanced,What is the specificity of :where(#id .class) a.active:hover?,0-1-1-1,0-0-2-1,0-0-1-1,0-0-0-0,D,:where() forces everything inside it to 0-0-0-0 specificity, even IDs.,https://developer.mozilla.org/en-US/docs/Web/CSS/:where,https://youtube.com/results?search_query=css+where+zero+specificity,https://youtube.com/results?search_query=css+where+hindi,https://youtube.com/results?search_query=css+where+kannada,https://youtube.com/results?search_query=css+where+tamil,https://youtube.com/results?search_query=css+where+telugu
Css,Advanced,How does @layer base { … } @layer utilities { … } affect rule order?,base always overrides utilities,utilities always overrides base because it is declared later,order depends on specificity only,layers have no effect on cascade,B,Layer declaration order determines cascade precedence — later layers win (utilities > base).,https://developer.mozilla.org/en-US/docs/Web/CSS/@layer,https://youtube.com/results?search_query=css+cascade+layers+order,https://youtube.com/results?search_query=css+layer+order+hindi,https://youtube.com/results?search_query=css+layer+order+kannada,https://youtube.com/results?search_query=css+layer+order+tamil,https://youtube.com/results?search_query=css+layer+order+telugu
Css,Advanced,Which is the correct way to move a layer definition without changing source order?,@layer utilities; @layer base;,@layer utilities { @layer base; },@layer base; @layer utilities;,You cannot reorder layers after declaration,C,Layer names can be declared in advance with @layer name; — later @layer name { … } fills the layer.,https://developer.mozilla.org/en-US/docs/Web/CSS/@layer#declaring_a_layer_name,https://youtube.com/results?search_query=css+layer+name+declaration,https://youtube.com/results?search_query=css+layer+name+hindi,https://youtube.com/results?search_query=css+layer+name+kannada,https://youtube.com/results?search_query=css+layer+name+tamil,https://youtube.com/results?search_query=css+layer+name+telugu
Css,Advanced,What is the most common pattern for using :has() to style a card only when it contains a badge?,.card:has(.badge) { border-color: red; },.badge:has(.card) { border-color: red; },.card .badge:has() { … },:has(.card .badge) .card { … },A,.card:has(.badge) is the classic parent selector pattern — style parent when child exists.,https://developer.mozilla.org/en-US/docs/Web/CSS/:has,https://youtube.com/results?search_query=css+has+card+badge+example,https://youtube.com/results?search_query=css+has+parent+hindi,https://youtube.com/results?search_query=css+has+parent+kannada,https://youtube.com/results?search_query=css+has+parent+tamil,https://youtube.com/results?search_query=css+has+parent+telugu
Css,Advanced,Which container query syntax checks both width and height?,@container (width > 300px and height > 400px) { … },@container (min-width: 300px and min-height: 400px) { … },@container (300px < width < 800px and height > 400px) { … },All of the above,D,Container queries support and/or/not combinators just like media queries.,https://developer.mozilla.org/en-US/docs/Web/CSS/@container,https://youtube.com/results?search_query=css+container+query+and+condition,https://youtube.com/results?search_query=css+container+and+hindi,https://youtube.com/results?search_query=css+container+and+kannada,https://youtube.com/results?search_query=css+container+and+tamil,https://youtube.com/results?search_query=css+container+and+telugu
Css,Advanced,What does container-type: size do?,Queries only inline size,Queries both inline and block size (width & height),Queries only block size,Enables masonry layout,B,size allows querying both dimensions (useful for square-ish or portrait/landscape components).,https://developer.mozilla.org/en-US/docs/Web/CSS/container-type,https://youtube.com/results?search_query=css+container-type+size,https://youtube.com/results?search_query=css+container+size+hindi,https://youtube.com/results?search_query=css+container+size+kannada,https://youtube.com/results?search_query=css+container+size+tamil,https://youtube.com/results?search_query=css+container+size+telugu
Css,Advanced,Which subgrid value lets a nested grid use the parent’s row tracks only?,grid-template-rows: subgrid;,subgrid: rows;,grid-rows: subgrid;,grid-template-rows: inherit subgrid;,A,grid-template-rows: subgrid; inherits parent row tracks (columns can be independent).,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_grid_layout/Subgrid,https://youtube.com/results?search_query=css+subgrid+rows+only,https://youtube.com/results?search_query=css+subgrid+hindi,https://youtube.com/results?search_query=css+subgrid+kannada,https://youtube.com/results?search_query=css+subgrid+tamil,https://youtube.com/results?search_query=css+subgrid+telugu
Css,Advanced,What is the main benefit of masonry layout in grid?,Automatic vertical packing that fills gaps like Pinterest,Equal-height rows,Fixed column widths,Automatic horizontal scrolling,A,masonry uses column-fill style to pack items vertically and fill gaps.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_grid_layout/Masonry_layout,https://youtube.com/results?search_query=css+masonry+layout+css,https://youtube.com/results?search_query=css+masonry+hindi,https://youtube.com/results?search_query=css+masonry+kannada,https://youtube.com/results?search_query=css+masonry+tamil,https://youtube.com/results?search_query=css+masonry+telugu
Css,Advanced,Which grid property makes items flow densely into available cells?,grid-auto-flow: dense;,grid-flow: dense;,grid-pack: dense;,grid-fill: dense;,A,dense backfills holes left by larger items — very useful for card layouts.,https://developer.mozilla.org/en-US/docs/Web/CSS/grid-auto-flow,https://youtube.com/results?search_query=css+grid+dense+packing,https://youtube.com/results?search_query=css+dense+hindi,https://youtube.com/results?search_query=css+dense+kannada,https://youtube.com/results?search_query=css+dense+tamil,https://youtube.com/results?search_query=css+dense+telugu
Css,Advanced,In flexbox with wrap, which align-content value gives perfectly equal space around each line?,space-between,space-around,space-evenly,stretch,C,space-evenly distributes identical space before, between, and after wrapped lines.,https://developer.mozilla.org/en-US/docs/Web/CSS/align-content,https://youtube.com/results?search_query=css+align-content+space-evenly,https://youtube.com/results?search_query=css+space+evenly+hindi,https://youtube.com/results?search_query=css+space+evenly+kannada,https://youtube.com/results?search_query=css+space+evenly+tamil,https://youtube.com/results?search_query=css+space+evenly+telugu
Css,Advanced,Why might flex-basis: content be preferred over flex-basis: auto?,It uses intrinsic content size instead of width/height,B,It ignores content size,C,It forces equal widths,D,content uses the min-content or max-content size — more accurate for flexible items.,https://developer.mozilla.org/en-US/docs/Web/CSS/flex-basis,https://youtube.com/results?search_query=css+flex-basis+content,https://youtube.com/results?search_query=css+flex+basis+hindi,https://youtube.com/results?search_query=css+flex+basis+kannada,https://youtube.com/results?search_query=css+flex+basis+tamil,https://youtube.com/results?search_query=css+flex+basis+telugu
Css,Advanced,What does contain-intrinsic-size do when paired with content-visibility: auto?,Provides a placeholder size so layout doesn’t shift when content becomes visible,B,Forces immediate rendering,C,Disables size containment,D,Gives the browser a size to use while content is hidden → prevents CLS.,https://developer.mozilla.org/en-US/docs/Web/CSS/contain-intrinsic-size,https://youtube.com/results?search_query=css+contain-intrinsic-size,https://youtube.com/results?search_query=css+intrinsic+size+hindi,https://youtube.com/results?search_query=css+intrinsic+size+kannada,https://youtube.com/results?search_query=css+intrinsic+size+tamil,https://youtube.com/results?search_query=css+intrinsic+size+telugu
Css,Advanced,Which contain value is recommended for offscreen carousels or long lists?,contain: paint,contain: layout,contain: size,contain: content,A,paint containment prevents painting of offscreen parts — great performance for carousels.,https://developer.mozilla.org/en-US/docs/Web/CSS/contain,https://youtube.com/results?search_query=css+contain+paint+carousel,https://youtube.com/results?search_query=css+contain+paint+hindi,https://youtube.com/results?search_query=css+contain+paint+kannada,https://youtube.com/results?search_query=css+contain+paint+tamil,https://youtube.com/results?search_query=css+contain+paint+telugu
Css,Advanced,When should you avoid using will-change?,On many small elements,Before the animation starts,On static elements,All of the above,D,will-change creates layers — too many layers can hurt memory and initial render performance.,https://developer.mozilla.org/en-US/docs/Web/CSS/will-change,https://youtube.com/results?search_query=css+will-change+pitfalls,https://youtube.com/results?search_query=css+will+change+hindi,https://youtube.com/results?search_query=css+will+change+kannada,https://youtube.com/results?search_query=css+will+change+tamil,https://youtube.com/results?search_query=css+will+change+telugu
Css,Advanced,Which logical property is the block-axis equivalent of margin-left/right?,margin-block,margin-inline,block-margin,margin-logical,B,margin-inline corresponds to left/right in horizontal-tb writing mode.,https://developer.mozilla.org/en-US/docs/Web/CSS/margin-inline,https://youtube.com/results?search_query=css+margin-inline+logical,https://youtube.com/results?search_query=css+logical+margin+hindi,https://youtube.com/results?search_query=css+logical+margin+kannada,https://youtube.com/results?search_query=css+logical+margin+tamil,https://youtube.com/results?search_query=css+logical+margin+telugu
Css,Advanced,What does writing-mode: sideways-rl do?,Text flows vertically from right to left,Makes text sideways right-to-left,B,Makes text flow top-to-bottom but right-to-left,C,sideways-rl rotates text 90° clockwise while keeping line progression right-to-left.,https://developer.mozilla.org/en-US/docs/Web/CSS/writing-mode,https://youtube.com/results?search_query=css+writing-mode+sideways-rl,https://youtube.com/results?search_query=css+sideways+rl+hindi,https://youtube.com/results?search_query=css+sideways+rl+kannada,https://youtube.com/results?search_query=css+sideways+rl+tamil,https://youtube.com/results?search_query=css+sideways+rl+telugu
Css,Advanced,Which property lets you theme the color of range sliders and checkboxes?,accent-color,form-color,control-accent,theme-color,A,accent-color customizes the accent color of native form controls.,https://developer.mozilla.org/en-US/docs/Web/CSS/accent-color,https://youtube.com/results?search_query=css+accent-color+range+slider,https://youtube.com/results?search_query=css+accent+color+hindi,https://youtube.com/results?search_query=css+accent+color+kannada,https://youtube.com/results?search_query=css+accent+color+tamil,https://youtube.com/results?search_query=css+accent+color+telugu
Css,Advanced,What does color-contrast(black, white on #336699) typically return?,black,white,transparent,#336699,B,It chooses the color with best contrast against the background (here white on dark blue).,https://developer.mozilla.org/en-US/docs/Web/CSS/color_value/color-contrast,https://youtube.com/results?search_query=css+color-contrast+function,https://youtube.com/results?search_query=css+color+contrast+hindi,https://youtube.com/results?search_query=css+color+contrast+kannada,https://youtube.com/results?search_query=css+color+contrast+tamil,https://youtube.com/results?search_query=css+color+contrast+telugu
Css,Advanced,Which syntax mixes two colors in LCH space with 60% red and 40% blue?,color-mix(red 60%, blue 40%),color-mix(in lch, red 60%, blue 40%),mix(red 60% blue 40%),blend(red 60% blue 40%),B,color-mix() requires the color space first when not using srgb default.,https://developer.mozilla.org/en-US/docs/Web/CSS/color_value/color-mix,https://youtube.com/results?search_query=css+color-mix+lch,https://youtube.com/results?search_query=css+color+mix+hindi,https://youtube.com/results?search_query=css+color+mix+kannada,https://youtube.com/results?search_query=css+color+mix+tamil,https://youtube.com/results?search_query=css+color+mix+telugu
Css,Advanced,What does @scope (.card) { … } do?,Limits styles inside .card to only descendants of .card,B,Applies styles globally but only when inside .card,C,Creates a new cascade layer named .card,D,@scope limits the selector matching to within the scope root (.card).,https://developer.mozilla.org/en-US/docs/Web/CSS/@scope,https://youtube.com/results?search_query=css+scope+rule,https://youtube.com/results?search_query=css+scope+hindi,https://youtube.com/results?search_query=css+scope+kannada,https://youtube.com/results?search_query=css+scope+tamil,https://youtube.com/results?search_query=css+scope+telugu
Css,Advanced,Which pseudo-element styles the backdrop of a fullscreen dialog or modal?,::backdrop,::overlay,::modal-backdrop,::dialog-backdrop,A,::backdrop is automatically generated behind fullscreen or <dialog> elements.,https://developer.mozilla.org/en-US/docs/Web/CSS/::backdrop,https://youtube.com/results?search_query=css+backdrop+pseudo+element,https://youtube.com/results?search_query=css+backdrop+hindi,https://youtube.com/results?search_query=css+backdrop+kannada,https://youtube.com/results?search_query=css+backdrop+tamil,https://youtube.com/results?search_query=css+backdrop+telugu
Css,Advanced,What is the purpose of @starting-style { … } (experimental)?,Applies initial styles before any transition begins,B,Forces styles on page load,C,Resets all styles,D,It defines the starting point for CSS transitions on elements that appear dynamically.,https://developer.mozilla.org/en-US/docs/Web/CSS/@starting-style,https://youtube.com/results?search_query=css+starting-style,https://youtube.com/results?search_query=css+starting+style+hindi,https://youtube.com/results?search_query=css+starting+style+kannada,https://youtube.com/results?search_query=css+starting+style+tamil,https://youtube.com/results?search_query=css+starting+style+telugu

skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Css,Advanced,Which technique allows a selector inside :has() to have zero specificity impact?,:where(inside :has),:is(inside :has),:not(inside :has),Nothing — :has always adds specificity,A,You can nest :where() inside :has() to keep the inner selector at 0-0-0-0 specificity while still using it for matching.,https://developer.mozilla.org/en-US/docs/Web/CSS/:where,https://youtube.com/results?search_query=css+has+where+specificity,https://youtube.com/results?search_query=css+has+where+hindi,https://youtube.com/results?search_query=css+has+where+kannada,https://youtube.com/results?search_query=css+has+where+tamil,https://youtube.com/results?search_query=css+has+where+telugu
Css,Advanced,What is the cascade precedence order when using both @layer and normal rules?,Normal rules → layer rules → !important in layers,Layer rules → normal rules → !important anywhere,Layer order only matters within layers — normal rules always lose to layers,Layer rules completely ignore normal rules,B,Layers participate in the cascade origin; unlayered (normal) rules come before layered rules, but !important can override across origins.,https://developer.mozilla.org/en-US/docs/Web/CSS/@layer#cascade_order,https://youtube.com/results?search_query=css+cascade+layer+vs+normal,https://youtube.com/results?search_query=css+layer+cascade+hindi,https://youtube.com/results?search_query=css+layer+cascade+kannada,https://youtube.com/results?search_query=css+layer+cascade+tamil,https://youtube.com/results?search_query=css+layer+cascade+telugu
Css,Advanced,In which scenario is @scope (.dark-theme) { :root { --bg: black; } } most useful?,To override global variables only inside .dark-theme,To make variables global but scoped,B,To prevent variable leakage,C,@scope limits the selector matching and variable scope to descendants of .dark-theme.,https://developer.mozilla.org/en-US/docs/Web/CSS/@scope,https://youtube.com/results?search_query=css+scope+dark+theme,https://youtube.com/results?search_query=css+scope+hindi,https://youtube.com/results?search_query=css+scope+kannada,https://youtube.com/results?search_query=css+scope+tamil,https://youtube.com/results?search_query=css+scope+telugu
Css,Advanced,Which container query feature lets you style based on the container’s aspect ratio?,@container (aspect-ratio > 1/1) { … },@container (min-aspect-ratio: 1/1) { … },Both A and B,Neither — aspect-ratio is not supported in container queries,B,Container queries support aspect-ratio conditions just like media queries.,https://developer.mozilla.org/en-US/docs/Web/CSS/@container,https://youtube.com/results?search_query=css+container+query+aspect-ratio,https://youtube.com/results?search_query=css+container+aspect+hindi,https://youtube.com/results?search_query=css+container+aspect+kannada,https://youtube.com/results?search_query=css+container+aspect+tamil,https://youtube.com/results?search_query=css+container+aspect+telugu
Css,Advanced,What is the difference between container-type: inline-size and container-type: size?,inline-size only queries width, size queries both width and height,B,inline-size is horizontal only,C,size allows querying both dimensions — useful for components that change orientation.,https://developer.mozilla.org/en-US/docs/Web/CSS/container-type,https://youtube.com/results?search_query=css+container-type+size+vs+inline-size,https://youtube.com/results?search_query=css+container+size+hindi,https://youtube.com/results?search_query=css+container+size+kannada,https://youtube.com/results?search_query=css+container+size+tamil,https://youtube.com/results?search_query=css+container+size+telugu
Css,Advanced,How can you use :has() to style a heading that is immediately followed by a paragraph?,h2:has(+ p) { color: red; },h2 + p:has(h2) { … },h2:has(+ p) is invalid,:has() cannot look forward,A,:has() matches based on descendants or children — not siblings or following elements.,https://developer.mozilla.org/en-US/docs/Web/CSS/:has,https://youtube.com/results?search_query=css+has+adjacent+sibling,https://youtube.com/results?search_query=css+has+adjacent+hindi,https://youtube.com/results?search_query=css+has+adjacent+kannada,https://youtube.com/results?search_query=css+has+adjacent+tamil,https://youtube.com/results?search_query=css+has+adjacent+telugu
Css,Advanced,Which subgrid feature lets a grid item participate in the parent’s column lines but define its own rows?,grid-template-columns: subgrid;,subgrid: columns;,grid-columns: subgrid;,grid-template-columns: subgrid;,A,grid-template-columns: subgrid; makes the child use parent column tracks while allowing independent row tracks.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_grid_layout/Subgrid,https://youtube.com/results?search_query=css+subgrid+columns+only,https://youtube.com/results?search_query=css+subgrid+columns+hindi,https://youtube.com/results?search_query=css+subgrid+columns+kannada,https://youtube.com/results?search_query=css+subgrid+columns+tamil,https://youtube.com/results?search_query=css+subgrid+columns+telugu
Css,Advanced,What is the main advantage of masonry layout over traditional grid auto-placement?,It minimizes vertical gaps by packing items densely,B,It enforces equal row heights,C,It creates horizontal masonry flow,D,masonry fills gaps vertically like Pinterest or Instagram profile grids.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_grid_layout/Masonry_layout,https://youtube.com/results?search_query=css+masonry+layout+advantage,https://youtube.com/results?search_query=css+masonry+hindi,https://youtube.com/results?search_query=css+masonry+kannada,https://youtube.com/results?search_query=css+masonry+tamil,https://youtube.com/results?search_query=css+masonry+telugu
Css,Advanced,In flexbox, when does align-content have any visible effect?,When flex-direction is row and flex-wrap is nowrap,When flex-wrap is wrap or wrap-reverse and there are multiple lines,B,When there is only one line,C,align-content only applies when there are multiple lines after wrapping.,https://developer.mozilla.org/en-US/docs/Web/CSS/align-content,https://youtube.com/results?search_query=css+align-content+when+it+works,https://youtube.com/results?search_query=css+align+content+hindi,https://youtube.com/results?search_query=css+align+content+kannada,https://youtube.com/results?search_query=css+align+content+tamil,https://youtube.com/results?search_query=css+align+content+telugu
Css,Advanced,Which flex value makes an item ignore flex-grow and take only its content size?,flex: none;,flex: 0 0 auto;,flex: content;,flex: 0 0 content;,A,flex: none; is shorthand for flex: 0 0 auto; — no grow, no shrink, basis = auto (content size).,https://developer.mozilla.org/en-US/docs/Web/CSS/flex,https://youtube.com/results?search_query=css+flex+none+vs+auto,https://youtube.com/results?search_query=css+flex+none+hindi,https://youtube.com/results?search_query=css+flex+none+kannada,https://youtube.com/results?search_query=css+flex+none+tamil,https://youtube.com/results?search_query=css+flex+none+telugu
Css,Advanced,What is the recommended way to prevent Cumulative Layout Shift (CLS) from ads or embeds?,Set explicit width + height + aspect-ratio,Use loading=lazy only,Use placeholder images with same dimensions,All of the above,D,Combining intrinsic dimensions, aspect-ratio, and loading=lazy minimizes layout shifts from async content.,https://developer.mozilla.org/en-US/docs/Web/CSS/aspect-ratio,https://youtube.com/results?search_query=css+cls+prevention+ads+embeds,https://youtube.com/results?search_query=css+cls+hindi,https://youtube.com/results?search_query=css+cls+kannada,https://youtube.com/results?search_query=css+cls+tamil,https://youtube.com/results?search_query=css+cls+telugu
Css,Advanced,Which contain value is safest to apply broadly without breaking layout?,contain: paint,contain: layout,contain: size,contain: content,D,content containment is usually safe — isolates layout/paint/style but allows size changes.,https://developer.mozilla.org/en-US/docs/Web/CSS/contain,https://youtube.com/results?search_query=css+contain+content+safe,https://youtube.com/results?search_query=css+contain+content+hindi,https://youtube.com/results?search_query=css+contain+content+kannada,https://youtube.com/results?search_query=css+contain+content+tamil,https://youtube.com/results?search_query=css+contain+content+telugu
Css,Advanced,Why is will-change: contents considered dangerous?,It affects all descendants and can cause massive layer creation,It disables GPU acceleration,It forces software rendering,It has no effect,B,will-change: contents promotes every child to its own layer — can explode memory usage.,https://developer.mozilla.org/en-US/docs/Web/CSS/will-change,https://youtube.com/results?search_query=css+will-change+contents+danger,https://youtube.com/results?search_query=css+will+change+contents+hindi,https://youtube.com/results?search_query=css+will+change+contents+kannada,https://youtube.com/results?search_query=css+will+change+contents+tamil,https://youtube.com/results?search_query=css+will+change+contents+telugu
Css,Advanced,Which logical property should you use instead of left/right when supporting RTL?,inset-inline-start,inset-inline-end,inline-start,inline-end,A,inset-inline-start is the logical equivalent of left in ltr / right in rtl.,https://developer.mozilla.org/en-US/docs/Web/CSS/inset-inline-start,https://youtube.com/results?search_query=css+inset-inline-start+rtl,https://youtube.com/results?search_query=css+logical+inset+hindi,https://youtube.com/results?search_query=css+logical+inset+kannada,https://youtube.com/results?search_query=css+logical+inset+tamil,https://youtube.com/results?search_query=css+logical+inset+telugu
Css,Advanced,What does accent-color: #ff3366; affect on modern browsers?,The border color of inputs,The checked state color of radios/checkboxes and thumb of sliders,B,The background of select options,C,accent-color tints native form control accents (checkbox tick, radio dot, slider thumb).,https://developer.mozilla.org/en-US/docs/Web/CSS/accent-color,https://youtube.com/results?search_query=css+accent-color+checkbox+slider,https://youtube.com/results?search_query=css+accent+color+hindi,https://youtube.com/results?search_query=css+accent+color+kannada,https://youtube.com/results?search_query=css+accent+color+tamil,https://youtube.com/results?search_query=css+accent+color+telugu
Css,Advanced,Which function returns the best high-contrast color from a list given a background?,color-contrast(),contrast-ratio(),pick-contrast(),best-contrast(),A,color-contrast(black, white on #222) chooses the most readable option.,https://developer.mozilla.org/en-US/docs/Web/CSS/color_value/color-contrast,https://youtube.com/results?search_query=css+color-contrast+best+text+color,https://youtube.com/results?search_query=css+color+contrast+hindi,https://youtube.com/results?search_query=css+color+contrast+kannada,https://youtube.com/results?search_query=css+color+contrast+tamil,https://youtube.com/results?search_query=css+color+contrast+telugu
Css,Advanced,How can you mix colors using relative color syntax in modern CSS?,color-mix(from var(--base) r 30% g 70%),color-mix(in srgb, var(--base) 40%, blue),color(from var(--base) r calc(r + 20%)),color-mix(relative var(--base) + 20% red),C,Relative color syntax: color(from <color> <channel> <new-value> …),,https://developer.mozilla.org/en-US/docs/Web/CSS/color_value/color-mix#relative_color_syntax,https://youtube.com/results?search_query=css+relative+color+syntax,https://youtube.com/results?search_query=css+relative+color+hindi,https://youtube.com/results?search_query=css+relative+color+kannada,https://youtube.com/results?search_query=css+relative+color+tamil,https://youtube.com/results?search_query=css+relative+color+telugu
Css,Advanced,What does ::file-selector-button let you style?,The choose file button in <input type="file">,The file name text in file input,The drop zone in drag-and-drop,The progress bar in file upload,A,::file-selector-button targets the native “Choose File” button for custom styling.,https://developer.mozilla.org/en-US/docs/Web/CSS/::file-selector-button,https://youtube.com/results?search_query=css+file-selector-button,https://youtube.com/results?search_query=css+file+selector+hindi,https://youtube.com/results?search_query=css+file+selector+kannada,https://youtube.com/results?search_query=css+file+selector+tamil,https://youtube.com/results?search_query=css+file+selector+telugu
Css,Advanced,Which pseudo-element is automatically added behind <dialog> or fullscreen elements?,::backdrop,::overlay,::modal,::dialog-backdrop,A,::backdrop lets you style the dimmed background behind modals/fullscreen.,https://developer.mozilla.org/en-US/docs/Web/CSS/::backdrop,https://youtube.com/results?search_query=css+backdrop+dialog+fullscreen,https://youtube.com/results?search_query=css+backdrop+hindi,https://youtube.com/results?search_query=css+backdrop+kannada,https://youtube.com/results?search_query=css+backdrop+tamil,https://youtube.com/results?search_query=css+backdrop+telugu
Css,Advanced,What is the main purpose of @starting-style (experimental)?,To define styles before any transition runs on element appearance,B,To reset all styles on load,C,To force initial state for animations,D,It sets the from-state for transitions when elements are inserted dynamically.,https://developer.mozilla.org/en-US/docs/Web/CSS/@starting-style,https://youtube.com/results?search_query=css+starting-style+transition,https://youtube.com/results?search_query=css+starting+style+hindi,https://youtube.com/results?search_query=css+starting+style+kannada,https://youtube.com/results?search_query=css+starting+style+tamil,https://youtube.com/results?search_query=css+starting+style+telugu
Css,Advanced,Which @scope rule limits styles to a component without affecting descendants unless explicitly allowed?,@scope (.card) to (.card > *) { … },@scope (.card) { … },@scope (.card) to (.card *) { … },@scope (.card) { :scope > * { … } },A,@scope (.card) to (.card > *) limits the scope to direct children only — very useful for component encapsulation.,https://developer.mozilla.org/en-US/docs/Web/CSS/@scope,https://youtube.com/results?search_query=css+scope+to+direct+children,https://youtube.com/results?search_query=css+scope+to+hindi,https://youtube.com/results?search_query=css+scope+to+kannada,https://youtube.com/results?search_query=css+scope+to+tamil,https://youtube.com/results?search_query=css+scope+to+telugu

skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Css,Advanced,Which pattern lets :has() match a parent only when it contains at least 3 direct children?,:has(> *:nth-child(3)),:has(> * + * + *),:has(> *:nth-last-child(n+3)),All of the above,D,Multiple ways exist: :has(> *:nth-child(3)) matches when there is a 3rd child (implies ≥3), :has(> * + * + *) matches when there are at least three siblings.,https://developer.mozilla.org/en-US/docs/Web/CSS/:has,https://youtube.com/results?search_query=css+has+at+least+3+children,https://youtube.com/results?search_query=css+has+nth-child+hindi,https://youtube.com/results?search_query=css+has+nth-child+kannada,https://youtube.com/results?search_query=css+has+nth-child+tamil,https://youtube.com/results?search_query=css+has+nth-child+telugu
Css,Advanced,What happens when two @layer utilities rules conflict and one uses !important?,The !important rule wins only if it appears later in source order,The first !important wins,Layers ignore !important,The browser throws an error,A,!important still respects source order inside the same layer (and layers respect their own order).,https://developer.mozilla.org/en-US/docs/Web/CSS/@layer#important,https://youtube.com/results?search_query=css+layer+important+rule,https://youtube.com/results?search_query=css+layer+important+hindi,https://youtube.com/results?search_query=css+layer+important+kannada,https://youtube.com/results?search_query=css+layer+important+tamil,https://youtube.com/results?search_query=css+layer+important+telugu
Css,Advanced,Which @scope syntax limits styles to direct children only?,@scope (.card) to (.card > *) { … },@scope (.card *) { … },@scope (.card) { … },@scope (.card > *) { … },A,to (.card > *) restricts the scope root to direct children — very powerful for component isolation.,https://developer.mozilla.org/en-US/docs/Web/CSS/@scope,https://youtube.com/results?search_query=css+scope+to+direct+children,https://youtube.com/results?search_query=css+scope+to+hindi,https://youtube.com/results?search_query=css+scope+to+kannada,https://youtube.com/results?search_query=css+scope+to+tamil,https://youtube.com/results?search_query=css+scope+to+telugu
Css,Advanced,What is the correct container query syntax to match when container inline size is between 300px and 600px?,@container (300px < inline-size < 600px) { … },@container (min-inline-size: 300px) and (max-inline-size: 600px) { … },Both A and B,Neither — container queries do not support range syntax,C,Both forms are valid (range syntax and min/max are equivalent).,https://developer.mozilla.org/en-US/docs/Web/CSS/@container,https://youtube.com/results?search_query=css+container+query+range+syntax,https://youtube.com/results?search_query=css+container+range+hindi,https://youtube.com/results?search_query=css+container+range+kannada,https://youtube.com/results?search_query=css+container+range+tamil,https://youtube.com/results?search_query=css+container+range+telugu
Css,Advanced,Which container unit is 1% of the container’s block size (height in horizontal-tb)?,cqi,cqw,cqh,cqb,C,cqh = container query height unit (1% of container block size).,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_container_queries/Container_query_length_units,https://youtube.com/results?search_query=css+container+query+cqh,https://youtube.com/results?search_query=css+cqh+hindi,https://youtube.com/results?search_query=css+cqh+kannada,https://youtube.com/results?search_query=css+cqh+tamil,https://youtube.com/results?search_query=css+cqh+telugu
Css,Advanced,How can you style a <figure> only when it contains both <img> and <figcaption>?,figure:has(> img) and figure:has(> figcaption) { … },figure:has(> img ~ figcaption) { … },figure:has(> img + figcaption) { … },figure:has(> img):has(> figcaption) { … },D,Multiple :has() can be chained — figure:has(> img):has(> figcaption) matches when both direct children exist.,https://developer.mozilla.org/en-US/docs/Web/CSS/:has,https://youtube.com/results?search_query=css+has+multiple+conditions,https://youtube.com/results?search_query=css+has+multiple+hindi,https://youtube.com/results?search_query=css+has+multiple+kannada,https://youtube.com/results?search_query=css+has+multiple+tamil,https://youtube.com/results?search_query=css+has+multiple+telugu
Css,Advanced,In CSS Grid subgrid, what happens if the parent has grid-template-columns: 1fr 2fr but child has grid-template-columns: subgrid?,Child inherits 1fr 2fr exactly,Child creates new tracks,Child is forced to 1fr 1fr,Child ignores subgrid,A,The child uses the exact same column tracks as the parent — perfect alignment.,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_grid_layout/Subgrid,https://youtube.com/results?search_query=css+subgrid+inherit+tracks,https://youtube.com/results?search_query=css+subgrid+tracks+hindi,https://youtube.com/results?search_query=css+subgrid+tracks+kannada,https://youtube.com/results?search_query=css+subgrid+tracks+tamil,https://youtube.com/results?search_query=css+subgrid+tracks+telugu
Css,Advanced,What is the key benefit of masonry layout over dense auto-flow?,It respects original source order while filling gaps vertically,B,It forces strict row order,C,It disables gap,D,masonry maintains document order but packs vertically to minimize white space (Pinterest-style).,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_grid_layout/Masonry_layout,https://youtube.com/results?search_query=css+masonry+vs+dense,https://youtube.com/results?search_query=css+masonry+vs+dense+hindi,https://youtube.com/results?search_query=css+masonry+vs+dense+kannada,https://youtube.com/results?search_query=css+masonry+vs+dense+tamil,https://youtube.com/results?search_query=css+masonry+vs+dense+telugu
