"Go","Basic","What is the basic structure of a Go program?","Program structure","Main package","Go program","A","package main; import statements; func main() { }","Program Structure","https://golang.org/doc/effective_go","https://youtube.com/results?search_query=go+program+structure","https://youtube.com/results?search_query=go+program+structure+hindi","https://youtube.com/results?search_query=go+program+structure+kannada","https://youtube.com/results?search_query=go+program+structure+tamil","https://youtube.com/results?search_query=go+program+structure+telugu"
"Go","Basic","What is a method in Go?","A function with a receiver","A regular function","A struct field","A type alias","A","Methods are functions attached to a type via receiver: func (p Person) Greet() string { ... }","Methods","https://go.dev/ref/spec#Method_declarations","https://youtube.com/results?search_query=go+methods+basic","https://youtube.com/results?search_query=go+methods+hindi","https://youtube.com/results?search_query=go+methods+kannada","https://youtube.com/results?search_query=go+methods+tamil","https://youtube.com/results?search_query=go+methods+telugu"
"Go","Basic","What is the difference between value receiver and pointer receiver?","Value receiver gets a copy, pointer receiver gets the original","Value receiver is faster, pointer is slower","Value receiver cannot modify, pointer can only read","No difference","A","Value receiver works on copy; pointer receiver allows modification of original","Methods","https://go.dev/doc/effective_go#pointers_vs_values","https://youtube.com/results?search_query=go+value+vs+pointer+receiver","https://youtube.com/results?search_query=go+receiver+hindi","https://youtube.com/results?search_query=go+receiver+kannada","https://youtube.com/results?search_query=go+receiver+tamil","https://youtube.com/results?search_query=go+receiver+telugu"
"Go","Basic","When should you use pointer receivers for methods?","When method needs to modify the receiver","When receiver is small","When you want copy semantics","When using interfaces","A","Pointer receivers are needed to change the struct's state","Methods","https://go.dev/doc/effective_go#pointers_vs_values","https://youtube.com/results?search_query=go+pointer+receiver+when","https://youtube.com/results?search_query=go+pointer+receiver+hindi","https://youtube.com/results?search_query=go+pointer+receiver+kannada","https://youtube.com/results?search_query=go+pointer+receiver+tamil","https://youtube.com/results?search_query=go+pointer+receiver+telugu"
"Go","Basic","What is an interface in Go?","A set of method signatures that a type can implement","A struct with fields","A concrete type","A channel type","A","Interfaces define behavior: type Writer interface { Write([]byte) (int, error) }","Interfaces","https://go.dev/ref/spec#Interface_types","https://youtube.com/results?search_query=go+interface+basic","https://youtube.com/results?search_query=go+interface+hindi","https://youtube.com/results?search_query=go+interface+kannada","https://youtube.com/results?search_query=go+interface+tamil","https://youtube.com/results?search_query=go+interface+telugu"
"Go","Basic","How does Go achieve duck typing with interfaces?","If a type has all methods of interface, it implements it implicitly","You must explicitly declare implementation","Only structs can implement interfaces","Interfaces require inheritance","A","No explicit 'implements' keyword — implicit satisfaction","Interfaces","https://go.dev/tour/methods/9","https://youtube.com/results?search_query=go+duck+typing","https://youtube.com/results?search_query=go+duck+typing+hindi","https://youtube.com/results?search_query=go+duck+typing+kannada","https://youtube.com/results?search_query=go+duck+typing+tamil","https://youtube.com/results?search_query=go+duck+typing+telugu"
"Go","Basic","What is the empty interface interface{}?","An interface that can hold any value","An interface with no methods","A pointer to struct","A nil type","A","interface{} (or any in Go 1.18+) is like a generic container before generics","Interfaces","https://go.dev/ref/spec#Interface_types","https://youtube.com/results?search_query=go+empty+interface","https://youtube.com/results?search_query=go+empty+interface+hindi","https://youtube.com/results?search_query=go+empty+interface+kannada","https://youtube.com/results?search_query=go+empty+interface+tamil","https://youtube.com/results?search_query=go+empty+interface+telugu"
"Go","Basic","How do you check if a value implements an interface?","Use type assertion: v, ok := x.(Writer)","Use reflection","Use switch type","All of the above","D","Most common: type assertion or type switch","Interfaces","https://go.dev/ref/spec#Type_assertions","https://youtube.com/results?search_query=go+type+assertion","https://youtube.com/results?search_query=go+assertion+hindi","https://youtube.com/results?search_query=go+assertion+kannada","https://youtube.com/results?search_query=go+assertion+tamil","https://youtube.com/results?search_query=go+assertion+telugu"
"Go","Basic","What happens if a type assertion fails without ok?","Panic","Returns zero value","Compilation error","Returns nil","A","v := x.(T) panics if x does not hold T","Interfaces","https://go.dev/ref/spec#Type_assertions","https://youtube.com/results?search_query=go+type+assertion+panic","https://youtube.com/results?search_query=go+assertion+fail+hindi","https://youtube.com/results?search_query=go+assertion+fail+kannada","https://youtube.com/results?search_query=go+assertion+fail+tamil","https://youtube.com/results?search_query=go+assertion+fail+telugu"
"Go","Basic","What is embedding in Go?","Including one struct type inside another to promote fields/methods","Classical inheritance","Multiple inheritance","Type alias","A","Embedding gives composition + automatic method promotion","Embedding","https://go.dev/doc/effective_go#embedding","https://youtube.com/results?search_query=go+embedding+basic","https://youtube.com/results?search_query=go+embedding+hindi","https://youtube.com/results?search_query=go+embedding+kannada","https://youtube.com/results?search_query=go+embedding+tamil","https://youtube.com/results?search_query=go+embedding+telugu"
"Go","Basic","What happens when two embedded types have the same method name?","Outer type must define its own version (shadowing)","Automatic conflict resolution","Compilation error","Panic at runtime","A","Outer type shadows embedded method — you can still access embedded one explicitly","Embedding","https://go.dev/doc/effective_go#embedding","https://youtube.com/results?search_query=go+embedding+conflict","https://youtube.com/results?search_query=go+embedding+conflict+hindi","https://youtube.com/results?search_query=go+embedding+conflict+kannada","https://youtube.com/results?search_query=go+embedding+conflict+tamil","https://youtube.com/results?search_query=go+embedding+conflict+telugu"
"Go","Basic","What is a package in Go?","A collection of related Go source files in the same directory","A single Go file","A module dependency","A struct group","A","All .go files in one directory with same package name form one package","Packages","https://go.dev/ref/spec#Packages","https://youtube.com/results?search_query=go+package+basic","https://youtube.com/results?search_query=go+package+hindi","https://youtube.com/results?search_query=go+package+kannada","https://youtube.com/results?search_query=go+package+tamil","https://youtube.com/results?search_query=go+package+telugu"
"Go","Basic","What is the special package name for executables?","main","lib","pkg","exec","A","Only package main can have func main() to produce an executable","Packages","https://go.dev/ref/spec#Program_initialization","https://youtube.com/results?search_query=go+package+main","https://youtube.com/results?search_query=go+main+package+hindi","https://youtube.com/results?search_query=go+main+package+kannada","https://youtube.com/results?search_query=go+main+package+tamil","https://youtube.com/results?search_query=go+main+package+telugu"
"Go","Basic","How do you make a field or method visible outside its package?","Start name with uppercase letter","Use export keyword","Add public modifier","Use * prefix","A","Uppercase = exported (public), lowercase = unexported (private)","Visibility","https://go.dev/ref/spec#Exported_identifiers","https://youtube.com/results?search_query=go+exported+identifiers","https://youtube.com/results?search_query=go+exported+hindi","https://youtube.com/results?search_query=go+exported+kannada","https://youtube.com/results?search_query=go+exported+tamil","https://youtube.com/results?search_query=go+exported+telugu"
"Go","Basic","What does 'go mod init' do?","Initializes a new module in current directory","Installs dependencies","Builds the program","Formats code","A","Creates go.mod file and sets module path","Modules","https://go.dev/ref/mod#go-mod-init","https://youtube.com/results?search_query=go+mod+init","https://youtube.com/results?search_query=go+mod+init+hindi","https://youtube.com/results?search_query=go+mod+init+kannada","https://youtube.com/results?search_query=go+mod+init+tamil","https://youtube.com/results?search_query=go+mod+init+telugu"
"Go","Basic","What file defines Go module dependencies?","go.mod","go.sum","main.go","deps.json","A","go.mod lists module path and required dependencies","Modules","https://go.dev/ref/mod#go-mod-file","https://youtube.com/results?search_query=go+go.mod+file","https://youtube.com/results?search_query=go+go.mod+hindi","https://youtube.com/results?search_query=go+go.mod+kannada","https://youtube.com/results?search_query=go+go.mod+tamil","https://youtube.com/results?search_query=go+go.mod+telugu"
"Go","Basic","How do you import a package in Go?","import \"fmt\"","import fmt","require fmt","use fmt","A","import \"package/path\" (or aliased: import f \"fmt\")","Imports","https://go.dev/ref/spec#Import_declarations","https://youtube.com/results?search_query=go+import+package","https://youtube.com/results?search_query=go+import+hindi","https://youtube.com/results?search_query=go+import+kannada","https://youtube.com/results?search_query=go+import+tamil","https://youtube.com/results?search_query=go+import+telugu"
"Go","Basic","What is the difference between import . \"pkg\" and import _ \"pkg\"?",". brings names into current namespace, _ imports for side effects only","Both are the same",". is deprecated, _ is preferred",". imports types, _ imports functions","A","Dot import pollutes namespace (rarely used); blank import runs init() only","Imports","https://go.dev/ref/spec#Import_declarations","https://youtube.com/results?search_query=go+dot+import+blank+import","https://youtube.com/results?search_query=go+dot+blank+import+hindi","https://youtube.com/results?search_query=go+dot+blank+import+kannada","https://youtube.com/results?search_query=go+dot+blank+import+tamil","https://youtube.com/results?search_query=go+dot+blank+import+telugu"
"Go","Basic","What is the zero value of a struct in Go?","All fields set to their zero values","nil","Empty struct","Random values","A","Uninitialized struct gets zero values for all its fields","Zero Values","https://go.dev/ref/spec#The_zero_value","https://youtube.com/results?search_query=go+struct+zero+value","https://youtube.com/results?search_query=go+zero+value+hindi","https://youtube.com/results?search_query=go+zero+value+kannada","https://youtube.com/results?search_query=go+zero+value+tamil","https://youtube.com/results?search_query=go+zero+value+telugu"
"Go","Basic","Can you compare two structs with == in Go?","Yes, if all fields are comparable","No, structs are never comparable","Only if they have the same pointer","Only if they are empty","A","Structs can be compared with == if every field type is comparable (no slices/maps/funcs)","Comparison","https://go.dev/ref/spec#Comparison_operators","https://youtube.com/results?search_query=go+struct+comparison","https://youtube.com/results?search_query=go+struct+compare+hindi","https://youtube.com/results?search_query=go+struct+compare+kannada","https://youtube.com/results?search_query=go+struct+compare+tamil","https://youtube.com/results?search_query=go+struct+compare+telugu"
"Go","Basic","What is a constructor pattern in Go?","Returning a struct instance from a function (often NewXxx)","Using new() always","Using make() for structs","There is no constructor keyword","D","Go has no built-in constructors; convention is func NewPerson() *Person { ... }","Structs","https://go.dev/doc/effective_go#constructors","https://youtube.com/results?search_query=go+constructor+pattern","https://youtube.com/results?search_query=go+constructor+hindi","https://youtube.com/results?search_query=go+constructor+kannada","https://youtube.com/results?search_query=go+constructor+tamil","https://youtube.com/results?search_query=go+constructor+telugu"
"Go","Basic","How do you define package-level variables?","var x int = 10","x := 10","const x = 10","let x = 10","A","Short declaration (:=) is not allowed at package level — use var","Variables","https://go.dev/ref/spec#Variable_declarations","https://youtube.com/results?search_query=go+package+level+variable","https://youtube.com/results?search_query=go+package+var+hindi","https://youtube.com/results?search_query=go+package+var+kannada","https://youtube.com/results?search_query=go+package+var+tamil","https://youtube.com/results?search_query=go+package+var+telugu"
"Go","Basic","What does init() function do in a package?","Runs automatically when package is imported","Runs when main starts","Runs only if called explicitly","Replaces main()","A","Each source file can have one or more init() functions — run in declaration order","Packages","https://go.dev/ref/spec#Program_initialization","https://youtube.com/results?search_query=go+init+function","https://youtube.com/results?search_query=go+init+hindi","https://youtube.com/results?search_query=go+init+kannada","https://youtube.com/results?search_query=go+init+tamil","https://youtube.com/results?search_query=go+init+telugu"
"Go","Basic","Can a package have multiple init() functions?","Yes — all run in source file order","No — only one allowed","Only in main package","Only in test files","A","Multiple init() are allowed and run before main()","Packages","https://go.dev/ref/spec#Program_initialization","https://youtube.com/results?search_query=go+multiple+init","https://youtube.com/results?search_query=go+multiple+init+hindi","https://youtube.com/results?search_query=go+multiple+init+kannada","https://youtube.com/results?search_query=go+multiple+init+tamil","https://youtube.com/results?search_query=go+multiple+init+telugu"
"Go","Basic","What is the purpose of go.sum file?","Records exact versions and checksums of dependencies","Lists module requirements","Replaces go.mod","Stores build cache","A","Ensures reproducible builds by verifying dependency integrity","Modules","https://go.dev/ref/mod#authenticating","https://youtube.com/results?search_query=go+go.sum+file","https://youtube.com/results?search_query=go+go.sum+hindi","https://youtube.com/results?search_query=go+go.sum+kannada","https://youtube.com/results?search_query=go+go.sum+tamil","https://youtube.com/results?search_query=go+go.sum+telugu"
"Go","Basic","How do you add a dependency to your Go project?","go get github.com/user/repo","import \"github.com/user/repo\"","go install github.com/user/repo","go add github.com/user/repo","A","go get adds dependency and updates go.mod / go.sum","Modules","https://go.dev/ref/mod#go-get","https://youtube.com/results?search_query=go+add+dependency","https://youtube.com/results?search_query=go+dependency+hindi","https://youtube.com/results?search_query=go+dependency+kannada","https://youtube.com/results?search_query=go+dependency+tamil","https://youtube.com/results?search_query=go+dependency+telugu"
"Go","Basic","What command downloads dependencies?","go mod download","go get .","go build","go run","A","go mod download fetches modules to local cache","Modules","https://go.dev/ref/mod#go-mod-download","https://youtube.com/results?search_query=go+mod+download","https://youtube.com/results?search_query=go+download+hindi","https://youtube.com/results?search_query=go+download+kannada","https://youtube.com/results?search_query=go+download+tamil","https://youtube.com/results?search_query=go+download+telugu"
"Go","Basic","How do you run tests in Go?","go test","go run test","go build --test","go test .","A & D","go test runs all tests in current package; go test ./... runs recursively","Testing","https://go.dev/doc/tutorial/add-a-test","https://youtube.com/results?search_query=go+test+basic","https://youtube.com/results?search_query=go+test+hindi","https://youtube.com/results?search_query=go+test+kannada","https://youtube.com/results?search_query=go+test+tamil","https://youtube.com/results?search_query=go+test+telugu"
"Go","Basic","What is the naming convention for test files in Go?","*_test.go","test_*.go","tests.go","Any name with Test prefix","A","Files ending in _test.go are only compiled/run when testing","Testing","https://go.dev/doc/tutorial/add-a-test","https://youtube.com/results?search_query=go+test+file+naming","https://youtube.com/results?search_query=go+test+file+hindi","https://youtube.com/results?search_query=go+test+file+kannada","https://youtube.com/results?search_query=go+test+file+tamil","https://youtube.com/results?search_query=go+test+file+telugu"
"Go","Basic","How do you write a simple test function?","func TestXxx(t *testing.T) { ... }","func testXxx() { ... }","func TestXxx() { ... }","func XxxTest(t *testing.T) { ... }","A","Test functions must start with Test and take *testing.T","Testing","https://go.dev/pkg/testing/","https://youtube.com/results?search_query=go+write+test+function","https://youtube.com/results?search_query=go+test+function+hindi","https://youtube.com/results?search_query=go+test+function+kannada","https://youtube.com/results?search_query=go+test+function+tamil","https://youtube.com/results?search_query=go+test+function+telugu"
"Go","Basic","What does t.Error() do in a test?","Marks test as failed but continues","Stops test immediately","Panics","Logs only","A","t.Error logs message and marks failed; test continues","Testing","https://pkg.go.dev/testing#T.Error","https://youtube.com/results?search_query=go+t.error+t.fail","https://youtube.com/results?search_query=go+t.error+hindi","https://youtube.com/results?search_query=go+t.error+kannada","https://youtube.com/results?search_query=go+t.error+tamil","https://youtube.com/results?search_query=go+t.error+telugu"
"Go","Basic","What is table-driven testing in Go?","Writing multiple test cases in a slice/struct and looping over them","Using external data files","Running tests in parallel","Testing only one case","A","Table-driven tests are idiomatic for covering many inputs cleanly","Testing","https://go.dev/blog/table-driven-tests","https://youtube.com/results?search_query=go+table+driven+testing","https://youtube.com/results?search_query=go+table+driven+hindi","https://youtube.com/results?search_query=go+table+driven+kannada","https://youtube.com/results?search_query=go+table+driven+tamil","https://youtube.com/results?search_query=go+table+driven+telugu"
"Go","Basic","How do you run benchmarks in Go?","go test -bench .","go bench","go run --bench","go benchmark","A","Functions named BenchmarkXxx(b *testing.B) are benchmarks","Testing","https://go.dev/pkg/testing/#hdr-Benchmarks","https://youtube.com/results?search_query=go+benchmark+basic","https://youtube.com/results?search_query=go+benchmark+hindi","https://youtube.com/results?search_query=go+benchmark+kannada","https://youtube.com/results?search_query=go+benchmark+tamil","https://youtube.com/results?search_query=go+benchmark+telugu"
"Go","Basic","What does b.N mean in a benchmark function?","Number of iterations the benchmark should run","Benchmark name","Number of goroutines","Number of tests","A","b.N is adjusted by framework to get stable timing","Benchmarks","https://go.dev/pkg/testing/#B.N","https://youtube.com/results?search_query=go+b.N+benchmark","https://youtube.com/results?search_query=go+benchmark+bn+hindi","https://youtube.com/results?search_query=go+benchmark+bn+kannada","https://youtube.com/results?search_query=go+benchmark+bn+tamil","https://youtube.com/results?search_query=go+benchmark+bn+telugu"
"Go","Basic","How do you skip a test conditionally?","t.Skip(\"reason\")","t.Ignore()","skip test","t.SkipNow()","A & D","t.Skip logs reason and skips; t.SkipNow skips immediately","Testing","https://pkg.go.dev/testing#T.Skip","https://youtube.com/results?search_query=go+skip+test","https://youtube.com/results?search_query=go+skip+test+hindi","https://youtube.com/results?search_query=go+skip+test+kannada","https://youtube.com/results?search_query=go+skip+test+tamil","https://youtube.com/results?search_query=go+skip+test+telugu"
"Go","Basic","What is the purpose of testing.T.Run()?","Run subtests with names","Run benchmarks","Skip all tests","Log messages","A","t.Run(\"subtest\", func(t *testing.T) { ... }) for hierarchical/named subtests","Testing","https://pkg.go.dev/testing#T.Run","https://youtube.com/results?search_query=go+subtests+t.run","https://youtube.com/results?search_query=go+subtests+hindi","https://youtube.com/results?search_query=go+subtests+kannada","https://youtube.com/results?search_query=go+subtests+tamil","https://youtube.com/results?search_query=go+subtests+telugu"


"Go","Basic","What does the 'fmt' package primarily provide?","Functions for formatted I/O (printing, scanning)","File handling operations","Network communication","Concurrency primitives","A","fmt is the standard package for formatted input/output: Println, Scanf, etc.","Standard Library","https://pkg.go.dev/fmt","https://youtube.com/results?search_query=go+fmt+package+basic","https://youtube.com/results?search_query=go+fmt+hindi","https://youtube.com/results?search_query=go+fmt+kannada","https://youtube.com/results?search_query=go+fmt+tamil","https://youtube.com/results?search_query=go+fmt+telugu"
"Go","Basic","Which function is used to read user input from console?","fmt.Scan","fmt.Read","fmt.Input","fmt.Get","A","fmt.Scan(&variable) reads from standard input into variables","Input/Output","https://pkg.go.dev/fmt#Scan","https://youtube.com/results?search_query=go+fmt+scan+input","https://youtube.com/results?search_query=go+user+input+hindi","https://youtube.com/results?search_query=go+user+input+kannada","https://youtube.com/results?search_query=go+user+input+tamil","https://youtube.com/results?search_query=go+user+input+telugu"
"Go","Basic","What does %v verb do in fmt.Printf?","Default format (value as-is)","Integer only","String only","Hexadecimal","A","%v is the default Go-syntax representation of any value","Formatting","https://pkg.go.dev/fmt","https://youtube.com/results?search_query=go+printf+%v","https://youtube.com/results?search_query=go+printf+verbs+hindi","https://youtube.com/results?search_query=go+printf+verbs+kannada","https://youtube.com/results?search_query=go+printf+verbs+tamil","https://youtube.com/results?search_query=go+printf+verbs+telugu"
"Go","Basic","How do you print a variable with its type in Go?","fmt.Printf(\"%T\\n\", x)","fmt.Println(type x)","fmt.Printf(\"%v\\n\", typeof(x))","fmt.Type(x)","A","%T prints the type of the value","Formatting","https://pkg.go.dev/fmt","https://youtube.com/results?search_query=go+print+type+%T","https://youtube.com/results?search_query=go+print+type+hindi","https://youtube.com/results?search_query=go+print+type+kannada","https://youtube.com/results?search_query=go+print+type+tamil","https://youtube.com/results?search_query=go+print+type+telugu"
"Go","Basic","What is the purpose of the 'strings' package?","Manipulate UTF-8 encoded strings (Split, Join, Trim, etc.)","Handle numeric strings only","Work with bytes only","Replace fmt package","A","strings provides many useful string utility functions","Standard Library","https://pkg.go.dev/strings","https://youtube.com/results?search_query=go+strings+package+basic","https://youtube.com/results?search_query=go+strings+hindi","https://youtube.com/results?search_query=go+strings+kannada","https://youtube.com/results?search_query=go+strings+tamil","https://youtube.com/results?search_query=go+strings+telugu"
"Go","Basic","How do you convert a string to lowercase in Go?","strings.ToLower(s)","s.ToLower()","strings.Lower(s)","str.lower(s)","A","strings.ToLower returns a copy in lowercase","Strings","https://pkg.go.dev/strings#ToLower","https://youtube.com/results?search_query=go+string+to+lower","https://youtube.com/results?search_query=go+tolower+hindi","https://youtube.com/results?search_query=go+tolower+kannada","https://youtube.com/results?search_query=go+tolower+tamil","https://youtube.com/results?search_query=go+tolower+telugu"
"Go","Basic","What function splits a string by a separator?","strings.Split(s, sep)","s.Split(sep)","strings.Fields(s)","strings.Cut(s, sep)","A","strings.Split returns a slice of substrings","Strings","https://pkg.go.dev/strings#Split","https://youtube.com/results?search_query=go+strings+split","https://youtube.com/results?search_query=go+split+hindi","https://youtube.com/results?search_query=go+split+kannada","https://youtube.com/results?search_query=go+split+tamil","https://youtube.com/results?search_query=go+split+telugu"
"Go","Basic","How do you check if a string contains a substring?","strings.Contains(s, substr)","s.Contains(substr)","strings.Has(substr)","strings.Find(s, substr)","A","strings.Contains returns true/false","Strings","https://pkg.go.dev/strings#Contains","https://youtube.com/results?search_query=go+strings+contains","https://youtube.com/results?search_query=go+contains+hindi","https://youtube.com/results?search_query=go+contains+kannada","https://youtube.com/results?search_query=go+contains+tamil","https://youtube.com/results?search_query=go+contains+telugu"
"Go","Basic","What does strings.TrimSpace(s) do?","Removes leading and trailing whitespace","Removes all spaces","Trims to a fixed length","Converts spaces to tabs","A","Removes all Unicode whitespace from start and end","Strings","https://pkg.go.dev/strings#TrimSpace","https://youtube.com/results?search_query=go+trim+space","https://youtube.com/results?search_query=go+trimspace+hindi","https://youtube.com/results?search_query=go+trimspace+kannada","https://youtube.com/results?search_query=go+trimspace+tamil","https://youtube.com/results?search_query=go+trimspace+telugu"
"Go","Basic","How do you join a slice of strings with a separator?","strings.Join(slice, sep)","slice.Join(sep)","strings.Concat(slice, sep)","strings.Combine(slice)","A","strings.Join concatenates elements with separator between them","Strings","https://pkg.go.dev/strings#Join","https://youtube.com/results?search_query=go+strings+join","https://youtube.com/results?search_query=go+join+hindi","https://youtube.com/results?search_query=go+join+kannada","https://youtube.com/results?search_query=go+join+tamil","https://youtube.com/results?search_query=go+join+telugu"
"Go","Basic","What is the difference between strings.Replace and strings.ReplaceAll?","ReplaceAll replaces every occurrence, Replace replaces count times","ReplaceAll is case-sensitive, Replace is not","No difference","ReplaceAll is deprecated","A","ReplaceAll(s, old, new, -1) is equivalent to ReplaceAll","Strings","https://pkg.go.dev/strings#ReplaceAll","https://youtube.com/results?search_query=go+strings+replace+all","https://youtube.com/results?search_query=go+replaceall+hindi","https://youtube.com/results?search_query=go+replaceall+kannada","https://youtube.com/results?search_query=go+replaceall+tamil","https://youtube.com/results?search_query=go+replaceall+telugu"
"Go","Basic","How do you convert an integer to string?","strconv.Itoa(n)","fmt.Sprintf(\"%d\", n)","string(n)","strconv.FormatInt(n)","A & B","Both strconv.Itoa and fmt.Sprintf are common","Conversion","https://pkg.go.dev/strconv#Itoa","https://youtube.com/results?search_query=go+int+to+string","https://youtube.com/results?search_query=go+itoa+hindi","https://youtube.com/results?search_query=go+itoa+kannada","https://youtube.com/results?search_query=go+itoa+tamil","https://youtube.com/results?search_query=go+itoa+telugu"
"Go","Basic","How do you convert string to integer?","strconv.Atoi(s)","int(s)","strconv.ParseInt(s, 10, 64)","A & C","Atoi returns int and error; ParseInt gives more control","Conversion","https://pkg.go.dev/strconv#Atoi","https://youtube.com/results?search_query=go+string+to+int","https://youtube.com/results?search_query=go+atoi+hindi","https://youtube.com/results?search_query=go+atoi+kannada","https://youtube.com/results?search_query=go+atoi+tamil","https://youtube.com/results?search_query=go+atoi+telugu"
"Go","Basic","What does strconv.ParseFloat do?","Converts string to float64 with error return","Converts float to string","Parses only integers","Parses boolean values","A","Returns float64 and error if conversion fails","Conversion","https://pkg.go.dev/strconv#ParseFloat","https://youtube.com/results?search_query=go+parsefloat","https://youtube.com/results?search_query=go+parsefloat+hindi","https://youtube.com/results?search_query=go+parsefloat+kannada","https://youtube.com/results?search_query=go+parsefloat+tamil","https://youtube.com/results?search_query=go+parsefloat+telugu"
"Go","Basic","Why should you check the error returned by strconv.Atoi?","Conversion can fail if string is not a valid integer","It always succeeds","Error is always nil","strconv never returns error","A","Non-numeric strings cause error — always handle it","Error Handling","https://pkg.go.dev/strconv#Atoi","https://youtube.com/results?search_query=go+strconv+error+handling","https://youtube.com/results?search_query=go+strconv+error+hindi","https://youtube.com/results?search_query=go+strconv+error+kannada","https://youtube.com/results?search_query=go+strconv+error+tamil","https://youtube.com/results?search_query=go+strconv+error+telugu"
"Go","Basic","What package is used for JSON encoding/decoding?","encoding/json","json","fmt/json","io/json","A","encoding/json provides Marshal and Unmarshal functions","JSON","https://pkg.go.dev/encoding/json","https://youtube.com/results?search_query=go+json+basic","https://youtube.com/results?search_query=go+json+hindi","https://youtube.com/results?search_query=go+json+kannada","https://youtube.com/results?search_query=go+json+tamil","https://youtube.com/results?search_query=go+json+telugu"
"Go","Basic","How do you convert a struct to JSON string?","json.Marshal(struct)","struct.ToJSON()","fmt.JSON(struct)","encoding.JSON(struct)","A","json.Marshal returns []byte and error","JSON","https://pkg.go.dev/encoding/json#Marshal","https://youtube.com/results?search_query=go+json+marschal","https://youtube.com/results?search_query=go+marschal+hindi","https://youtube.com/results?search_query=go+marschal+kannada","https://youtube.com/results?search_query=go+marschal+tamil","https://youtube.com/results?search_query=go+marschal+telugu"
"Go","Basic","What tag is used to customize JSON field names?","json:\"fieldname\"","json_field:\"name\"","json-name","json-field","A","struct { Name string `json:\"full_name\"` }","JSON","https://pkg.go.dev/encoding/json#Marshal","https://youtube.com/results?search_query=go+json+tags","https://youtube.com/results?search_query=go+json+tag+hindi","https://youtube.com/results?search_query=go+json+tag+kannada","https://youtube.com/results?search_query=go+json+tag+tamil","https://youtube.com/results?search_query=go+json+tag+telugu"
"Go","Basic","How do you ignore a field during JSON marshaling?","`json:\"-\"`","`json:ignore`","`json:omit`","`json:null`","A","`json:\"-\"` skips the field completely","JSON","https://pkg.go.dev/encoding/json#Marshal","https://youtube.com/results?search_query=go+json+ignore+field","https://youtube.com/results?search_query=go+json+ignore+hindi","https://youtube.com/results?search_query=go+json+ignore+kannada","https://youtube.com/results?search_query=go+json+ignore+tamil","https://youtube.com/results?search_query=go+json+ignore+telugu"
"Go","Basic","What function converts JSON bytes to a struct?","json.Unmarshal(data, &structVar)","json.Decode(data, structVar)","struct.FromJSON(data)","json.Parse(data)","A","Unmarshal populates the struct pointer with decoded data","JSON","https://pkg.go.dev/encoding/json#Unmarshal","https://youtube.com/results?search_query=go+json+unmarshal","https://youtube.com/results?search_query=go+unmarshal+hindi","https://youtube.com/results?search_query=go+unmarshal+kannada","https://youtube.com/results?search_query=go+unmarshal+tamil","https://youtube.com/results?search_query=go+unmarshal+telugu"
"Go","Basic","Why do we pass a pointer to Unmarshal?","To modify the target struct","Because Unmarshal requires pointer","To avoid copying large data","All of the above","D","Unmarshal needs to set fields → requires addressable value (pointer)","JSON","https://pkg.go.dev/encoding/json#Unmarshal","https://youtube.com/results?search_query=go+unmarshal+pointer","https://youtube.com/results?search_query=go+unmarshal+pointer+hindi","https://youtube.com/results?search_query=go+unmarshal+pointer+kannada","https://youtube.com/results?search_query=go+unmarshal+pointer+tamil","https://youtube.com/results?search_query=go+unmarshal+pointer+telugu"
"Go","Basic","What does json.NewDecoder do?","Creates a decoder that reads JSON from an io.Reader","Decodes a single value","Encodes to JSON","Validates JSON syntax","A","Commonly used with http.Request.Body: json.NewDecoder(r.Body).Decode(&v)","JSON","https://pkg.go.dev/encoding/json#NewDecoder","https://youtube.com/results?search_query=go+json+decoder","https://youtube.com/results?search_query=go+decoder+hindi","https://youtube.com/results?search_query=go+decoder+kannada","https://youtube.com/results?search_query=go+decoder+tamil","https://youtube.com/results?search_query=go+decoder+telugu"
"Go","Basic","How do you handle unknown JSON fields safely?","Use struct with extra map field + json:\"extra\"","Ignore them by default","Use interface{} everywhere","Panic on unknown fields","A","Common pattern: add map[string]json.RawMessage `json:\"-\"` or custom unmarshaler","JSON","https://pkg.go.dev/encoding/json","https://youtube.com/results?search_query=go+json+unknown+fields","https://youtube.com/results?search_query=go+unknown+fields+hindi","https://youtube.com/results?search_query=go+unknown+fields+kannada","https://youtube.com/results?search_query=go+unknown+fields+tamil","https://youtube.com/results?search_query=go+unknown+fields+telugu"
"Go","Basic","What is the zero value of a string in Go?","Empty string \"\"","nil","\" \" (space)","undefined","A","Uninitialized strings are \"\" (zero value)","Zero Values","https://go.dev/ref/spec#The_zero_value","https://youtube.com/results?search_query=go+string+zero+value","https://youtube.com/results?search_query=go+string+zero+hindi","https://youtube.com/results?search_query=go+string+zero+kannada","https://youtube.com/results?search_query=go+string+zero+tamil","https://youtube.com/results?search_query=go+string+zero+telugu"
"Go","Basic","Are strings in Go mutable?","No — strings are immutable","Yes — you can change characters","Only when using *string","Only inside functions","A","Strings are read-only; to modify use []byte or string builder","Strings","https://go.dev/ref/spec#String_types","https://youtube.com/results?search_query=go+strings+immutable","https://youtube.com/results?search_query=go+immutable+string+hindi","https://youtube.com/results?search_query=go+immutable+string+kannada","https://youtube.com/results?search_query=go+immutable+string+tamil","https://youtube.com/results?search_query=go+immutable+string+telugu"
